deviceid,lat,lng,mapid,scale,start,end,duration
107,0.164394548133755,-0.269409070551028,actlab,27,1492612468448,1492612474350,5902
107,0.198351500186159,-0.254589880733323,actlab,27,1492612474350,1492612490299,15949
107,0.157075242951217,-0.263493110869433,actlab,27,1492612490299,1492612493851,3552
107,0.184842300101376,-0.235534688615195,actlab,27,1492612493851,1492612514520,20669
107,0.20720246730229,-0.27195177101246,actlab,27,1492612514520,1492612527523,13003
107,0.168826787341557,-0.257101377031115,actlab,27,1492612527523,1492612545854,18331
107,0.207757921379364,-0.249921285087924,actlab,27,1492612545854,1492612637491,91637
107,0.169510225130211,-0.265215601502998,actlab,27,1492612637491,1492612641043,3552
107,0.209304973765859,-0.265949451046549,actlab,27,1492612641043,1492612689472,48429
107,0.192816105469649,-0.23011915662693,actlab,27,1492612689472,1492612713118,23646
107,0.200013903928606,-0.267144233069321,actlab,27,1492612713118,1492613008494,295376
107,0.228189606045473,-0.23892747128401,actlab,27,1492613008494,1492613020902,12408
107,0.20217049374194,-0.270377848980094,actlab,27,1492613020902,1492613155592,134690
107,0.218344547572236,-0.236244454648529,actlab,27,1492613155592,1492613193411,37819
107,0.192235420199729,-0.26513745215344,actlab,27,1492613193411,1492613444530,251119
107,0.218517550771473,-0.237250955945008,actlab,27,1492613444530,1492613515407,70877
107,0.199116103978192,-0.271920251850168,actlab,27,1492613515407,1492613569748,54341
107,0.213884568487161,-0.236914297342488,actlab,27,1492613569748,1492613708620,138872
107,0.197618123693273,-0.270632880768624,actlab,27,1492613708620,1492613737583,28963
107,0.217940436913948,-0.232135707747662,actlab,27,1492613737583,1492613793713,56130
107,0.204868348293389,-0.267049604922879,actlab,27,1492613793713,1492613889394,95681
107,0.217354847678461,-0.231642686913682,actlab,27,1492613889394,1492613917729,28335
107,0.199449439097033,-0.265001924605725,actlab,27,1492613917729,1492614016943,99214
107,0.220098827485507,-0.234026206243128,actlab,27,1492614016943,1492614056498,39555
107,0.205277780411874,-0.268094121763626,actlab,27,1492614056498,1492614528501,472003
107,0.212027399080402,-0.230236972094784,actlab,27,1492614528501,1492614572219,43718
107,0.204278506176247,-0.268239220337942,actlab,27,1492614572219,1492614654372,82153
107,0.2199816623583,-0.229430456525547,actlab,27,1492614654372,1492614679782,25410
107,0.19126771189304,-0.25332052424312,actlab,27,1492614679782,1492614854106,174324
107,0.222328286617146,-0.230637345988308,actlab,27,1492614854106,1492614868293,14187
107,0.203067056994409,-0.264051685483514,actlab,27,1492614868293,1492614984709,116416
107,0.21297130326373,-0.228358484498564,actlab,27,1492614984709,1492614994167,9458
107,0.200735072788867,-0.263991635702607,actlab,27,1492614994167,1492615193000,198833
108,0.259558271917899,-0.0872028295018149,actlab,27,1492588561065,1492588685192,124127
108,0.253949662238044,-0.0496343121014985,actlab,27,1492588685192,1492588737926,52734
108,0.255023631067859,-0.0875996612324957,actlab,27,1492588737926,1492588813189,75263
108,0.25002092203189,-0.0502202805933383,actlab,27,1492588813189,1492588829085,15896
108,0.246634895150764,-0.0884422428894396,actlab,27,1492588829085,1492588873040,43955
108,0.212539356516806,-0.0665307832063578,actlab,27,1492588873040,1492588891159,18119
108,0.241295348730228,-0.0431688688706343,actlab,27,1492588891159,1492589088927,197768
108,0.208451791901158,-0.0255207077261586,actlab,27,1492589088927,1492589108819,19892
108,0.226125663755435,-0.0593184150778907,actlab,27,1492589108819,1492589143358,34539
108,0.214956360686465,-0.0220617812113943,actlab,27,1492589143358,1492589171428,28070
108,0.24547991687597,-0.0457398853424317,actlab,27,1492589171428,1492589217656,46228
108,0.237240448269021,-0.0845602687440804,actlab,27,1492589217656,1492589224095,6439
108,0.231379698378585,-0.0466154411394012,actlab,27,1492589224095,1492589228396,4301
108,0.223609865392911,-0.0389404290872891,actlab,27,1492589228396,1492589262566,34170
108,0.241759016024312,-0.0716521194110304,actlab,27,1492589262566,1492589330316,67750
108,0.233311294424644,-0.0441949196883816,actlab,27,1492589330316,1492589368496,38180
108,0.251938469060558,-0.0779340094695868,actlab,27,1492589368496,1492589385526,17030
108,0.231439932293029,-0.0463736778061063,actlab,27,1492589385526,1492589479186,93660
108,0.193127134433385,-0.030667539554954,actlab,27,1492589479186,1492589495074,15888
108,0.230825223553176,-0.0399630367347006,actlab,27,1492589495074,1492589554471,59397
108,0.249449549710946,-0.00277559967141262,actlab,27,1492589554471,1492589597398,42927
108,0.232712679145256,-0.0405682014704835,actlab,27,1492589597398,1492589683275,85877
108,0.23572932758394,-0.077956226948996,actlab,27,1492589683275,1492589713303,30028
108,0.220427375414157,-0.0375524231125637,actlab,27,1492589713303,1492589728002,14699
108,0.249181402252874,-0.0617150736627161,actlab,27,1492589728002,1492589752107,24105
108,0.218675041614666,-0.037016950932732,actlab,27,1492589752107,1492589801475,49368
108,0.233074241310256,-0.0720220719634656,actlab,27,1492589801475,1492589824963,23488
108,0.25432252319551,-0.0406370450616251,actlab,27,1492589824963,1492589862633,37670
108,0.228019064942348,-0.0138226373156877,actlab,27,1492589862633,1492589893832,31199
108,0.190626618976219,-0.0228670638219797,actlab,27,1492589893832,1492589899774,5942
108,0.228686349391948,-0.0263254765900034,actlab,27,1492589899774,1492589916883,17109
108,0.22784514663538,-0.063579360062845,actlab,27,1492589916883,1492589943975,27092
108,0.202157064330491,-0.0343635203491388,actlab,27,1492589943975,1492589973972,29997
108,0.227354143592446,-0.0622594589456778,actlab,27,1492589973972,1492590018664,44692
108,0.1964389515346,-0.0384814338911924,actlab,27,1492590018664,1492590053970,35306
108,0.230330830302114,-0.0212258216221216,actlab,27,1492590053970,1492590072172,18202
108,0.193617497682024,-0.00933928021463769,actlab,27,1492590072172,1492590079227,7055
108,0.225977306218677,-0.030223697137473,actlab,27,1492590079227,1492590315796,236569
108,0.194157494191944,-0.00428063451196496,actlab,27,1492590315796,1492590331648,15852
108,0.216895009870435,-0.0345792673335819,actlab,27,1492590331648,1492590392127,60479
108,0.203338026796666,0.00126929101800335,actlab,27,1492590392127,1492590471417,79290
108,0.214441850204714,-0.0347316323554648,actlab,27,1492590471417,1492590628144,156727
108,0.17684782611644,-0.0286031674194256,actlab,27,1492590628144,1492590675087,46943
108,0.212732695860868,-0.0440355543247136,actlab,27,1492590675087,1492590787794,112707
108,0.248651686979823,-0.0589641512870672,actlab,27,1492590787794,1492590803065,15271
108,0.214822026211591,-0.0417415950544036,actlab,27,1492590803065,1492590918704,115639
108,0.203191140675176,-0.0779478268758871,actlab,27,1492590918704,1492590945726,27022
108,0.192685913315534,-0.0385133404844237,actlab,27,1492590945726,1492590980971,35245
108,0.228821535226084,-0.022625751007089,actlab,27,1492590980971,1492591006802,25831
108,0.233221536563701,-0.0599862179515164,actlab,27,1492591006802,1492591081952,75150
108,0.201227547538214,-0.0385414101385236,actlab,27,1492591081952,1492591124233,42281
108,0.235070354717301,-0.0540693257089258,actlab,27,1492591124233,1492591206977,82744
108,0.227230009076486,-0.0172736501410469,actlab,27,1492591206977,1492591220482,13505
108,0.189877631957065,-0.00284785164988695,actlab,27,1492591220482,1492591234578,14096
108,0.209297105790847,-0.034970330612589,actlab,27,1492591234578,1492591290362,55784
108,0.223928520138357,-0.0704503541568134,actlab,27,1492591290362,1492591305034,14672
108,0.224990382852009,-0.0333297419836764,actlab,27,1492591305034,1492591323809,18775
108,0.188057692095468,-0.0208586568542104,actlab,27,1492591323809,1492591330273,6464
108,0.225979505563257,-0.034645599925702,actlab,27,1492591330273,1492591357877,27604
108,0.217148910865246,-0.0725902312095532,actlab,27,1492591357877,1492591372561,14684
108,0.241118605430716,-0.0435812862355325,actlab,27,1492591372561,1492591438917,66356
108,0.203193732141676,-0.0547634665929908,actlab,27,1492591438917,1492591451252,12335
108,0.235176684113371,-0.0740937349188058,actlab,27,1492591451252,1492591502926,51674
108,0.228581976608102,-0.037228225519925,actlab,27,1492591502926,1492591587472,84546
108,0.198705485710914,-0.0593784093639271,actlab,27,1492591587472,1492591626113,38641
108,0.251210954877699,-0.099445644174582,actlab,27,1492591626113,1492591627231,1118
108,0.13389882605225,0.11006400643827,actlab,27,1492591627231,1492592000975,373744
108,0.13281395290103,-0.0865871609627018,actlab,27,1492592000975,1492592001494,519
108,0.132231728557111,-0.19212493447299,actlab,27,1492592001494,1492592002016,522
108,0.131919263282926,-0.248764423496708,actlab,27,1492592002016,1492592003057,1041
108,0.0871915180819733,-0.124499900562565,actlab,27,1492592003057,1492592003650,593
108,0.0632772498305798,-0.041496921178397,actlab,27,1492592003650,1492592004245,595
108,0.111550047084336,-0.0378528844967635,actlab,27,1492592004245,1492592004853,608
108,0.149097627797808,-0.0523458849230703,actlab,27,1492592004853,1492592007321,2468
108,0.211502727493907,-0.0451354175230216,actlab,27,1492592007321,1492592030843,23522
108,0.211577495455065,-0.0834899551184832,actlab,27,1492592030843,1492592050623,19780
108,0.247673347193821,-0.0744033620754109,actlab,27,1492592050623,1492592062986,12363
108,0.210592368488376,-0.0695583866192446,actlab,27,1492592062986,1492592213857,150871
108,0.23704856214561,-0.0435909165892689,actlab,27,1492592213857,1492592334001,120144
108,0.196910971029449,-0.0410156188997694,actlab,27,1492592334001,1492592351742,17741
108,0.230788554817321,-0.0576674483538421,actlab,27,1492592351742,1492592416515,64773
108,0.213999061316364,-0.0237777313150449,actlab,27,1492592416515,1492592433631,17116
108,0.21779910684055,-0.0612929257181294,actlab,27,1492592433631,1492592526569,92938
108,0.182160654820289,-0.166620563720993,actlab,27,1492592526569,1492592527176,607
108,0.158733876757111,-0.235020349374405,actlab,27,1492592527176,1492592529010,1834
108,0.179289754276208,-0.165365454092042,actlab,27,1492592529010,1492592529621,611
108,0.193072091177559,-0.118222212503755,actlab,27,1492592529621,1492592530848,1227
108,0.212012510228987,-0.0789991284599409,actlab,27,1492592530848,1492592550439,19591
108,0.208024590192737,-0.0378764212036704,actlab,27,1492592550439,1492592603611,53172
108,0.229819642684776,-0.0684012974950751,actlab,27,1492592603611,1492592619499,15888
108,0.214166665546391,-0.0317612468936916,actlab,27,1492592619499,1492592679963,60464
108,0.173572896702525,-0.160198029217922,actlab,27,1492592679963,1492592680575,612
108,0.154215768586382,-0.231220496778341,actlab,27,1492592680575,1492592682416,1841
108,0.165043975580568,-0.179077822729558,actlab,27,1492592682416,1492592683031,615
108,0.182111327176425,-0.1283055854027,actlab,27,1492592683031,1492592684258,1227
108,0.195964737037962,-0.0787290272745653,actlab,27,1492592684258,1492592695857,11599
108,0.219460308198697,-0.0473504516099637,actlab,27,1492592695857,1492592756354,60497
108,0.235135485453956,-0.081962115298717,actlab,27,1492592756354,1492592763083,6729
108,0.240781522209933,-0.0370376656280645,actlab,27,1492592763083,1492592795470,32387
108,0.200931021000755,-0.0350713217373515,actlab,27,1492592795470,1492592834004,38534
108,0.23990758377951,-0.0233692069131917,actlab,27,1492592834004,1492592840109,6105
108,0.236720183709436,-0.0617642221359929,actlab,27,1492592840109,1492592866989,26880
108,0.204919665118132,-0.038285700932222,actlab,27,1492592866989,1492592971546,104557
108,0.176176145988632,-0.0115711544859496,actlab,27,1492592971546,1492592987432,15886
108,0.213531084921961,-0.0195207372046323,actlab,27,1492592987432,1492593083991,96559
108,0.224982525077926,-0.0551627326703763,actlab,27,1492593083991,1492593140804,56813
108,0.218289561882364,-0.0158253278626653,actlab,27,1492593140804,1492593145696,4892
108,0.239250532819272,-0.0463828573594539,actlab,27,1492593145696,1492593162804,17108
108,0.250771561056433,-0.0821629148643769,actlab,27,1492593162804,1492593204401,41597
108,0.219681389098016,-0.0608908270525642,actlab,27,1492593204401,1492593233738,29337
108,0.249395182961277,-0.0849373420461091,actlab,27,1492593233738,1492593269176,35438
108,0.221809637526607,-0.0588305370980022,actlab,27,1492593269176,1492593275770,6594
108,0.187898490083972,-0.0141806111307588,actlab,27,1492593275770,1492593276873,1103
108,0.156959306691652,0.0628165398448325,actlab,27,1492593276873,1492593277450,577
108,0.189569197824111,0.0276882939899768,actlab,27,1492593277450,1492593279283,1833
108,0.196969432121443,-0.0134236865096341,actlab,27,1492593279283,1492593280505,1222
108,0.208540701335615,-0.054853501728914,actlab,27,1492593280505,1492593297906,17401
108,0.226819324527693,-0.0943213637103347,actlab,27,1492593297906,1492593305003,7097
108,0.236666523620232,-0.0561565900811238,actlab,27,1492593305003,1492593329245,24242
108,0.199942654934615,-0.0693266965501483,actlab,27,1492593329245,1492593338140,8895
108,0.226676036686749,-0.0293019132415226,actlab,27,1492593338140,1492593351762,13622
108,0.20988617884474,-0.0648144205833714,actlab,27,1492593351762,1492593372498,20736
108,0.191534997813738,-0.0311307087394674,actlab,27,1492593372498,1492593392641,20143
108,0.207400759205428,-0.068308641460728,actlab,27,1492593392641,1492593416871,24230
108,0.215727249354023,-0.0297816580672136,actlab,27,1492593416871,1492593422205,5334
108,0.21596077463469,-0.0756964037709951,actlab,27,1492593422205,1492593431686,9481
108,0.201855237424209,-0.0394569300308296,actlab,27,1492593431686,1492593474275,42589
108,0.210569043096275,-0.0781097625225389,actlab,27,1492593474275,1492593489657,15382
108,0.209003252116249,-0.0401118308074235,actlab,27,1492593489657,1492593499129,9472
108,0.199517150552155,-0.0759524175852969,actlab,27,1492593499129,1492593548271,49142
108,0.19847841350235,-0.0382724969032962,actlab,27,1492593548271,1492593594448,46177
108,0.219813547670361,-0.0694098166538234,actlab,27,1492593594448,1492593622272,27824
108,0.183849198858853,-0.0811933063433564,actlab,27,1492593622272,1492593634107,11835
108,0.222160260691703,-0.0849555444368404,actlab,27,1492593634107,1492593684997,50890
108,0.214154764641024,-0.0474658673687648,actlab,27,1492593684997,1492593742433,57436
108,0.223970222319075,-0.0116604693356892,actlab,27,1492593742433,1492593750120,7687
108,0.227208708533942,-0.0533387572786848,actlab,27,1492593750120,1492593875458,125338
108,0.210248502036339,-0.0880244612403711,actlab,27,1492593875458,1492593895573,20115
108,0.191025776885337,-0.0548549175596013,actlab,27,1492593895573,1492593922774,27201
108,0.204719086187198,-0.0921709419648627,actlab,27,1492593922774,1492593939327,16553
108,0.202451913539218,-0.0547002554113758,actlab,27,1492593939327,1492593980725,41398
108,0.217662883118629,-0.0208586366833967,actlab,27,1492593980725,1492594047495,66770
108,0.18041481641825,-0.0196032925025826,actlab,27,1492594047495,1492594053995,6500
108,0.220189672765876,-0.0246556913228867,actlab,27,1492594053995,1492594075255,21260
108,0.185740113022081,-0.00886596576672225,actlab,27,1492594075255,1492594293932,218677
108,0.15683240519501,0.0172761268596219,actlab,27,1492594293932,1492594303393,9461
108,0.18795611595057,-0.00345123801095498,actlab,27,1492594303393,1492594367209,63816
108,0.216086243862535,-0.0280176157355711,actlab,27,1492594367209,1492594420974,53765
108,0.185455575839049,-0.00644894124792857,actlab,27,1492594420974,1492594456434,35460
108,0.204005190463191,-0.0411012622707635,actlab,27,1492594456434,1492594735344,278910
108,0.184271913221667,-0.00804603784097273,actlab,27,1492594735344,1492594753662,18318
108,0.213443098237298,-0.0349382626376515,actlab,27,1492594753662,1492594835249,81587
108,0.190007610199118,-0.00531597230268657,actlab,27,1492594835249,1492594852383,17134
108,0.183702826760801,-0.0464199440196914,actlab,27,1492594852383,1492595019589,167206
108,0.204686278442021,-0.0152409355069133,actlab,27,1492595019589,1492595244077,224488
108,0.166236588056572,-0.00458798247119265,actlab,27,1492595244077,1492595261805,17728
108,0.201125058044539,-0.0198800065700127,actlab,27,1492595261805,1492595338615,76810
108,0.184488024111825,0.0142973946463581,actlab,27,1492595338615,1492595427816,89201
108,0.202740961217604,-0.0194274416169366,actlab,27,1492595427816,1492595572589,144773
108,0.165670315396986,-0.0162956378078066,actlab,27,1492595572589,1492595583217,10628
108,0.208667639138954,-0.0240449220946889,actlab,27,1492595583217,1492595741608,158391
108,0.179587932649769,-0.000221968602225145,actlab,27,1492595741608,1492595792442,50834
108,0.198240441977687,0.0343213623701688,actlab,27,1492595792442,1492595817843,25401
108,0.193777857605007,-0.00248457965992199,actlab,27,1492595817843,1492595830258,12415
108,0.195609828198868,0.0376729636309109,actlab,27,1492595830258,1492595834987,4729
108,0.210584528586424,0.00358992999344743,actlab,27,1492595834987,1492595845623,10636
108,0.171605195807049,0.0178458939555352,actlab,27,1492595845623,1492595856278,10655
108,0.203207173285374,-0.00302036857311056,actlab,27,1492595856278,1492596086069,229791
108,0.218345143340833,-0.0372142916449286,actlab,27,1492596086069,1492596117983,31914
108,0.191807368246372,-0.0100590104239179,actlab,27,1492596117983,1492596168783,50800
108,0.221978519565466,-0.0321580727368929,actlab,27,1492596168783,1492596189454,20671
108,0.195927896643152,-0.0042157040650539,actlab,27,1492596189454,1492596225497,36043
108,0.225379346556464,-0.0319023062160412,actlab,27,1492596225497,1492596240265,14768
108,0.194034425216623,-0.0115158498416126,actlab,27,1492596240265,1492596392754,152489
108,0.201806556667347,0.0254586941060434,actlab,27,1492596392754,1492596413431,20677
108,0.197186748911392,-0.0114551776716303,actlab,27,1492596413431,1492596647377,233946
108,0.159125932680759,-0.0309556518464266,actlab,27,1492596647377,1492596656181,8804
108,0.18886099857833,-0.00814814696209531,actlab,27,1492596656181,1492596691968,35787
108,0.18706347052239,0.0299201779277326,actlab,27,1492596691968,1492596718963,26995
108,0.192017766605828,-0.00965088406676474,actlab,27,1492596718963,1492596736566,17603
108,0.174420584720437,0.0230360066514228,actlab,27,1492596736566,1492596754189,17623
108,0.199821804188887,-0.00867037146520073,actlab,27,1492596754189,1492596770634,16445
108,0.170745192859517,0.0179346506811845,actlab,27,1492596770634,1492596904417,133783
108,0.136650893127708,-0.00723703063467968,actlab,27,1492596904417,1492596917327,12910
108,0.168158896653385,0.0124614454409929,actlab,27,1492596917327,1492596929644,12317
108,0.204680958922336,-0.00953631746872972,actlab,27,1492596929644,1492597007107,77463
108,0.175771216359195,0.0160659711710364,actlab,27,1492597007107,1492597117523,110416
108,0.144073503526034,-0.00863790883431438,actlab,27,1492597117523,1492597123362,5839
108,0.171998892970168,0.0180987457261221,actlab,27,1492597123362,1492597174307,50945
108,0.183879941249941,-0.0171928229438662,actlab,27,1492597174307,1492597424292,249985
108,0.178444766250024,0.0195189854591791,actlab,27,1492597424292,1492597479456,55164
108,0.141945071819773,0.034976505469152,actlab,27,1492597479456,1492597486483,7027
108,0.181430611032561,0.0316212082091524,actlab,27,1492597486483,1492597536395,49912
108,0.181375606105329,-0.00760051782968038,actlab,27,1492597536395,1492597610258,73863
108,0.187907877129058,0.0310272064394949,actlab,27,1492597610258,1492597638016,27758
108,0.210568425603234,-0.005607076470982,actlab,27,1492597638016,1492597656339,18323
108,0.178649508928938,0.0194349929223596,actlab,27,1492597656339,1492597666381,10042
108,0.217944812530829,0.0147380424219894,actlab,27,1492597666381,1492597688224,21843
108,0.17934679282473,0.0102915827534138,actlab,27,1492597688224,1492597844812,156588
108,0.147713665891638,-0.0157392767982107,actlab,27,1492597844812,1492597850130,5318
108,0.182422283648649,-0.0288233947562141,actlab,27,1492597850130,1492597897953,47823
108,0.219054079602383,-0.0231641772189359,actlab,27,1492597897953,1492597904442,6489
108,0.175683045418476,-0.0132878940798059,actlab,27,1492597904442,1492597928078,23636
108,0.211326146336523,-0.00152759240136708,actlab,27,1492597928078,1492597938104,10026
108,0.179699643035227,0.0194029364800279,actlab,27,1492597938104,1492597988888,50784
108,0.200179714495916,-0.0143214357571487,actlab,27,1492597988888,1492598033186,44298
108,0.168335424429474,0.00612586958985267,actlab,27,1492598033186,1492598092848,59662
108,0.201364530690518,-0.0223735205984057,actlab,27,1492598092848,1492598134155,41307
108,0.174785553878649,0.00808167750467744,actlab,27,1492598134155,1492598153065,18910
108,0.139361848922282,0.0209333575232797,actlab,27,1492598153065,1492598160144,7079
108,0.176844280979728,0.0169280442785629,actlab,27,1492598160144,1492598252285,92141
108,0.138520019141458,0.0185101159610005,actlab,27,1492598252285,1492598268828,16543
108,0.171487511642626,0.0409371020203455,actlab,27,1492598268828,1492598332064,63236
108,0.200442345561294,0.0146229988755977,actlab,27,1492598332064,1492598342105,10041
108,0.16153813127767,0.0210546888004355,actlab,27,1492598342105,1492598533551,191446
108,0.196921191732726,0.00861186246875132,actlab,27,1492598533551,1492598602084,68533
108,0.169809453578309,0.0339634256840918,actlab,27,1492598602084,1492598645802,43718
108,0.132663841155759,0.0259013474481439,actlab,27,1492598645802,1492598649934,4132
108,0.179489478767524,0.024382575378566,actlab,27,1492598649934,1492598671806,21872
108,0.144187540806149,0.00196722598194938,actlab,27,1492598671806,1492598678319,6513
108,0.185474782280246,0.0111620185244449,actlab,27,1492598678319,1492599030958,352639
108,0.198683211158557,-0.0236427183126668,actlab,27,1492599030958,1492599060501,29543
108,0.183126194326517,0.013161149450993,actlab,27,1492599060501,1492599471682,411181
108,0.210782541853072,-0.0125846974261574,actlab,27,1492599471682,1492599518352,46670
108,0.197135859646578,0.0236840063473448,actlab,27,1492599518352,1492599570319,51967
108,0.205231808449485,-0.0170418342269208,actlab,27,1492599570319,1492599619943,49624
108,0.185074003780072,0.0143028586682388,actlab,27,1492599619943,1492599755862,135919
108,0.196429896755792,-0.021533932069533,actlab,27,1492599755862,1492599837365,81503
108,0.167183005225024,0.0093317315231404,actlab,27,1492599837365,1492599875773,38408
108,0.168231554456064,0.04755014654019,actlab,27,1492599875773,1492599891717,15944
108,0.183877707547006,0.0124706099220253,actlab,27,1492599891717,1492600443487,551770
108,0.14974173085202,0.027627842727972,actlab,27,1492600443487,1492600448810,5323
108,0.187195449849585,0.0162042258050424,actlab,27,1492600448810,1492600558707,109897
108,0.15355857234698,0.0333626996415962,actlab,27,1492600558707,1492600662694,103987
108,0.186281239154476,0.0153161014034962,actlab,27,1492600662694,1492600741813,79119
108,0.148496876940987,0.0161295818004344,actlab,27,1492600741813,1492600755995,14182
108,0.186320758710885,0.014775070666785,actlab,27,1492600755995,1492601035407,279412
108,0.149637317134311,0.00663008106939081,actlab,27,1492601035407,1492601040136,4729
108,0.192317141225921,0.0147813751472742,actlab,27,1492601040136,1492601066140,26004
108,0.152801558914466,0.0166757445526399,actlab,27,1492601066140,1492601076768,10628
108,0.187286496372444,0.00222294692869496,actlab,27,1492601076768,1492601087406,10638
108,0.147018514365782,-0.00875790521893024,actlab,27,1492601087406,1492601098638,11232
108,0.184309212973836,-0.00143532269655914,actlab,27,1492601098638,1492601162453,63815
108,0.145298545779313,-0.00458669196323024,actlab,27,1492601162453,1492601186685,24232
108,0.187970008889137,0.0140926301797381,actlab,27,1492601186685,1492601267624,80939
108,0.150426316789316,-7.16366514528929e-05,actlab,27,1492601267624,1492601280024,12400
108,0.19172158583795,0.00668239333325499,actlab,27,1492601280024,1492601319610,39586
108,0.155606389234181,0.0236834896104021,actlab,27,1492601319610,1492601350913,31303
108,0.194762193889431,0.0197911600311935,actlab,27,1492601350913,1492601371588,20675
108,0.159863076748761,0.00517642834348565,actlab,27,1492601371588,1492601395224,23636
108,0.198986441728079,0.00875297434897566,actlab,27,1492601395224,1492601416484,21260
108,0.15938555262212,0.0178819236289415,actlab,27,1492601416484,1492601515738,99254
108,0.19706536949821,0.0112493013360415,actlab,27,1492601515738,1492601529333,13595
108,0.158268784620541,0.0302037231438783,actlab,27,1492601529333,1492601539393,10060
108,0.195450878795845,0.00675997956228679,actlab,27,1492601539393,1492601592603,53210
108,0.16095406825772,0.0210458170444983,actlab,27,1492601592603,1492601632789,40186
108,0.198333416053695,0.00762151655237591,actlab,27,1492601632789,1492601635742,2953
108,0.16248755189883,0.0173813386375474,actlab,27,1492601635742,1492601701922,66180
108,0.200471969251023,0.00359114812381798,actlab,27,1492601701922,1492601707833,5911
108,0.179523743011642,0.0380136916262705,actlab,27,1492601707833,1492601733812,25979
108,0.170284526418144,0.001568627110023,actlab,27,1492601733812,1492601820675,86863
108,0.134013004360936,0.0190773086324633,actlab,27,1492601820675,1492601826583,5908
108,0.174608972148722,0.0213765463408737,actlab,27,1492601826583,1492601857308,30725
108,0.134115806761498,0.0167970676955446,actlab,27,1492601857308,1492601861443,4135
108,0.16953000367686,0.00525385975577368,actlab,27,1492601861443,1492601901599,40156
108,0.139707969175338,0.0311319596894655,actlab,27,1492601901599,1492601905148,3549
108,0.183241453002903,0.0233461693256869,actlab,27,1492601905148,1492601961881,56733
108,0.14596402671717,0.00914722267669459,actlab,27,1492601961881,1492601973099,11218
108,0.184157162106031,0.00282556718723973,actlab,27,1492601973099,1492602035152,62053
108,0.150470546377642,0.0263856882471068,actlab,27,1492602035152,1492602056438,21286
108,0.196328855894377,0.0268186403937312,actlab,27,1492602056438,1492602062947,6509
108,0.159277704452156,0.0162892261763454,actlab,27,1492602062947,1492602103116,40169
108,0.188976062623,-0.0107572004455591,actlab,27,1492602103116,1492602107239,4123
108,0.160180574697474,0.0128380825559373,actlab,27,1492602107239,1492602119056,11817
108,0.201985684562682,0.00178471803206476,actlab,27,1492602119056,1492602123186,4130
108,0.16431968171559,0.0139286355565673,actlab,27,1492602123186,1492602354187,231001
108,0.204508404627425,0.013698256715636,actlab,27,1492602354187,1492602365999,11812
108,0.162932935106786,0.0231414195215684,actlab,27,1492602365999,1492602446365,80366
108,0.121059776275776,0.0135328740141642,actlab,27,1492602446365,1492602451094,4729
108,0.161606497283433,0.0152045290972389,actlab,27,1492602451094,1492602769013,317919
108,0.136458689134728,-0.0187468493795737,actlab,27,1492602769013,1492602773157,4144
108,0.161138598398974,0.0130952624840403,actlab,27,1492602773157,1492602834023,60866
108,0.196989788201615,0.024302611648211,actlab,27,1492602834023,1492602854106,20083
108,0.170337022955785,-0.00234081173234119,actlab,27,1492602854106,1492602925592,71486
108,0.177943347588471,0.0339513126737196,actlab,27,1492602925592,1492602977002,51410
108,0.146979598317736,0.00926124298955587,actlab,27,1492602977002,1492603013619,36617
108,0.179147826290041,0.0278809683661508,actlab,27,1492603013619,1492603098116,84497
108,0.147557500732349,-0.000733515192798934,actlab,27,1492603098116,1492603103430,5314
108,0.179306926069671,0.0214607018481926,actlab,27,1492603103430,1492603142450,39020
108,0.141158080670467,0.00242236538812472,actlab,27,1492603142450,1492603152496,10046
108,0.174558706468333,0.0224355866708222,actlab,27,1492603152496,1492603625503,473007
108,0.140468787484351,0.00084451303181347,actlab,27,1492603625503,1492603637246,11743
108,0.178838399046135,0.0155972561337641,actlab,27,1492603637246,1492603660735,23489
108,0.138725453003541,0.00129011434089856,actlab,27,1492603660735,1492603665421,4686
108,0.173502778931642,0.0180424414990349,actlab,27,1492603665421,1492603815097,149676
108,0.136232604139234,0.0173535263748382,actlab,27,1492603815097,1492603818031,2934
108,0.174118345517249,0.0229071703874153,actlab,27,1492603818031,1492603825073,7042
108,0.138359875219466,0.0114003310190752,actlab,27,1492603825073,1492603834461,9388
108,0.177154308651324,0.0220519392910851,actlab,27,1492603834461,1492603968000,133539
108,0.134058321705197,0.0172580663317166,actlab,27,1492603968000,1492603973320,5320
108,0.171275836479408,0.0217692245333924,actlab,27,1492603973320,1492604165401,192081
108,0.133173141886181,0.0132472268717629,actlab,27,1492604165401,1492604173670,8269
108,0.178581130136189,0.0204268766811175,actlab,27,1492604173670,1492604181341,7671
108,0.140565462344848,0.0125902814085538,actlab,27,1492604181341,1492604184296,2955
108,0.178786364839361,0.0206541777004185,actlab,27,1492604184296,1492604195511,11215
108,0.142182535757141,0.00547896344288089,actlab,27,1492604195511,1492604200243,4732
108,0.184354467263015,0.00853477236955033,actlab,27,1492604200243,1492604383967,183724
108,0.142807170993881,0.0150406845853956,actlab,27,1492604383967,1492604395193,11226
108,0.180438780307846,0.0182438293482761,actlab,27,1492604395193,1492604402869,7676
108,0.143069533807737,0.00825196939150918,actlab,27,1492604402869,1492604420011,17142
108,0.182469033700583,0.0127589812844213,actlab,27,1492604420011,1492604594297,174286
108,0.144254562452604,0.0140632419402929,actlab,27,1492604594297,1492604600797,6500
