deviceId, lat, lng
100, 0.26755358809276825, -0.25757962947602547
100, 0.26755358809276825, -0.25757962947602547
100, 0.26755358809276825, -0.25757962947602547
100, 0.26755358809276825, -0.25757962947602547
100, 0.26755358809276825, -0.25757962947602547
101, 0.18051644303339623, -0.21485334262829792
101, 0.18051644303339623, -0.21485334262829792
101, 0.18051644303339623, -0.21485334262829792
101, 0.18051644303339623, -0.21485334262829792
101, 0.18051644303339623, -0.21485334262829792
102, 0.050654087111144469, -0.1923669786919868
102, 0.050654087111144469, -0.1923669786919868
102, 0.050654087111144469, -0.1923669786919868
102, 0.050654087111144469, -0.1923669786919868
102, 0.050654087111144469, -0.1923669786919868
103, -0.073064144581442197, -0.28848730193810512
103, -0.073064144581442197, -0.28848730193810512
103, -0.073064144581442197, -0.28848730193810512
103, -0.073064144581442197, -0.28848730193810512
103, -0.073064144581442197, -0.28848730193810512
104, -0.033032152153995402, -0.28406313073333589
104, -0.033032152153995402, -0.28406313073333589
104, -0.033032152153995402, -0.28406313073333589
104, -0.033032152153995402, -0.28406313073333589
104, -0.033032152153995402, -0.28406313073333589
105, -0.0091148152771407705, -0.20737323816387618
105, -0.010974256185521988, -0.21638644715523234
105, -0.010974256185521988, -0.21638644715523234
105, -0.010974256185521988, -0.21638644715523234
105, -0.010974256185521988, -0.21638644715523234
106, 0.11672363061678152, -0.25307571313676069
106, 0.11672363061678152, -0.25307571313676069
106, 0.11672363061678152, -0.25307571313676069
106, 0.11672363061678152, -0.25307571313676069
106, 0.11672363061678152, -0.25307571313676069
107, 0.10170482465671143, -0.15466782581349023
107, 0.10170482465671143, -0.15466782581349023
107, 0.10170482465671143, -0.15466782581349023
107, 0.10170482465671143, -0.15466782581349023
107, 0.10170482465671143, -0.15466782581349023
108, 0.36988852757799123, -0.12815958212742234
108, 0.36988852757799123, -0.12815958212742234
108, 0.36988852757799123, -0.12815958212742234
108, 0.36988852757799123, -0.12815958212742234
108, 0.36988852757799123, -0.12815958212742234
109, 0.085559886005107902, 0.04204711968331732
109, 0.10993902520378425, -0.037219791649090006
109, 0.10993902520378425, -0.037219791649090006
109, 0.12134647881972138, -0.022595384141124702
109, 0.12134647881972138, -0.022595384141124702
110, 0.046036574643314239, -0.12694901315951163
110, 0.057625751598531456, -0.16979821186418242
110, 0.057625751598531456, -0.16979821186418242
110, 0.057625751598531456, -0.16979821186418242
110, 0.057625751598531456, -0.16979821186418242
111, 0.0096629350735085839, -0.19610836338471666
111, 0.0096629350735085839, -0.19610836338471666
