deviceid, lat, lng
100, 0.2080509977622, -0.193601664678684
100, 0.230224209586016, -0.153561495080561
100, 0.212873454576292, -0.194887722542314
100, 0.227095490427997, -0.158363335243303
100, 0.211677193472795, -0.200894582079415
100, 0.24996301206147, -0.19451085789607
100, 0.215348296389607, -0.17859905532228
100, 0.210401129706202, -0.216782041836942
100, 0.217955904563663, -0.254607360326183
100, 0.241951262208572, -0.223616950264429
100, 0.237918310591106, -0.181080762740049
100, 0.233076254616752, -0.228031170638705
100, 0.2368100153073, -0.182786308641318
100, 0.222244096227853, -0.218112989178906
100, 0.217213831611109, -0.181297051454676
100, 0.237361327835509, -0.218144490829635
100, 0.201339172266348, -0.205013557445904
100, 0.226208990609179, -0.175613422735571
100, 0.232657285290514, -0.220332657100252
100, 0.248641081523426, -0.184463952138473
100, 0.224885549331646, -0.214609781590705
100, 0.211281908889601, -0.178326199126125
100, 0.217105196066834, -0.217351236847689
100, 0.225344719793218, -0.164783327089983
100, 0.238898805001255, -0.205436771816063
100, 0.246756889566069, -0.164525372769411
100, 0.242300263574365, -0.206317435390011
100, 0.233552736919246, -0.169420434549947
100, 0.205082913173283, -0.201785166831711
100, 0.225844173873101, -0.170340524266017
100, 0.206640554406386, -0.202416582858355
100, 0.22438765349208, -0.166747120906837
100, 0.223194948407271, -0.205575083161078
100, 0.221669973254523, -0.166630515954003
100, 0.231139951249546, -0.204622035069671
100, 0.245839847533551, -0.160335083062805
100, 0.2393586343218, -0.196935355168762
100, 0.234683969721411, -0.233876103136063
100, 0.230080451150158, -0.183370315468466
100, 0.234318504482858, -0.223536428734435
100, 0.245635372723857, -0.179613881527467
100, 0.239173996209715, -0.221765495023077
100, 0.232789153056662, -0.183501041606666
100, 0.201447716499724, -0.204626682044384
100, 0.23875918993689, -0.214650100778015
100, 0.230838243200964, -0.177100903086667
100, 0.210367242254956, -0.21001476201688
100, 0.236823918583062, -0.179391873836711
100, 0.236161026157527, -0.138942969490267
100, 0.230305036861662, -0.181756653106598
100, 0.238512325849542, -0.223978574463875
100, 0.210313321322507, -0.197191819985706
100, 0.24069560347293, -0.175990053023896
100, 0.227294793876031, -0.211879098015674
100, 0.214051050000047, -0.246669485427148
100, 0.231227521595577, -0.20857441367351
100, 0.2266435252468, -0.169422303121431
100, 0.241731453520197, -0.203606394881374
100, 0.227467369706238, -0.167640144895772
100, 0.235288826317015, -0.209621137020024
100, 0.197415660779418, -0.221788682119019
100, 0.208238068261692, -0.185766346550077
100, 0.24801986013141, -0.184622309396648
100, 0.226273416390268, -0.219161558262088
100, 0.229694139277007, -0.178870962855795
100, 0.231835624370451, -0.219128551401821
100, 0.23999141996515, -0.179260176345063
100, 0.22339560674103, -0.213245609630338
100, 0.230127612513247, -0.175410841149377
100, 0.237557012450351, -0.133556354091277
100, 0.223852255225702, -0.0973681495033513
100, 0.230460021282093, -0.135528653587265
100, 0.229671608222941, -0.183100790867009
100, 0.237983557314139, -0.222073812777918
100, 0.217143815771015, -0.187121179758964
100, 0.228724799621645, -0.223906058264016
100, 0.240871667235373, -0.187674640041243
100, 0.220241372654155, -0.219982310523368
100, 0.222611704158467, -0.180487808334925
100, 0.237942055857893, -0.218139696896989
100, 0.233594625819859, -0.17488135876333
100, 0.239231123784751, -0.211728471536808
100, 0.23017127733567, -0.169865030468176
100, 0.239445687807609, -0.207400843515966
100, 0.238760701651747, -0.168924255140731
100, 0.22433245704212, -0.205157068692862
100, 0.205952423480232, -0.24283606553484
100, 0.232475284090607, -0.21485689570229
100, 0.252179207768668, -0.180086214862859
100, 0.219841161031481, -0.198709072096666
100, 0.198687998415431, -0.232931623898093
100, 0.23026204721922, -0.206583090597899
100, 0.206027838847067, -0.237649855168695
100, 0.223231041282581, -0.199934017725079
100, 0.230000768689744, -0.236441833814736
100, 0.236143927242564, -0.199174062583322
100, 0.198304326904582, -0.203312765869446
100, 0.225886216534113, -0.175487241302542
100, 0.207987949943107, -0.208261182973712
100, 0.211935328429383, -0.170871066858473
100, 0.228002927660139, -0.210485613901107
100, 0.213287309106667, -0.244583444965107
100, 0.2239842094261, -0.20589770330741
100, 0.187697416478445, -0.186490588044101
100, 0.191186833677093, -0.230111557728819
100, 0.223345711015321, -0.208650894465648
100, 0.231613974419783, -0.17211495005633
100, 0.208797636000118, -0.202455845473738
100, 0.240359437726722, -0.180969536240429
100, 0.204489289504203, -0.190502663606549
100, 0.243843085615107, -0.190311289852585
100, 0.205382291221275, -0.192437726725223
100, 0.197800855289072, -0.151164565710333
100, 0.226012583007269, -0.176115034069544
100, 0.222533079969133, -0.214131616417105
100, 0.216673953407654, -0.258177261880074
100, 0.205231335421174, -0.222796228408477
100, 0.208457879048165, -0.261174024953094
100, 0.226547670709546, -0.228375443733522
100, 0.230154803923266, -0.187188076329282
100, 0.207192878095294, -0.156795118167162
100, 0.230006191566068, -0.186062265195609
100, 0.233438162903369, -0.223562817582321
100, 0.241061079695907, -0.185286173420615
100, 0.211280706862632, -0.212469848988724
100, 0.225573711876871, -0.177805504961112
100, 0.224813515422549, -0.217281537906339
100, 0.236106319751267, -0.180678401583903
100, 0.196794151309954, -0.194336365673063
100, 0.224641126346841, -0.226192888063088
100, 0.219326034034423, -0.188020359719709
100, 0.199523070552288, -0.224728888861226
100, 0.228715115514493, -0.199846220210395
100, 0.238565076927405, -0.238748192073871
100, 0.222931193553693, -0.200622680167097
100, 0.247994954910866, -0.171856650146723
100, 0.237299353211174, -0.219357424359638
100, 0.241561712794549, -0.173552194150905
100, 0.222153707827303, -0.211838189297827
100, 0.248510190563965, -0.238760618656475
100, 0.251301723791768, -0.195642567807581
100, 0.226916475024359, -0.226838532623411
100, 0.247827172290641, -0.192161068390594
100, 0.220577599417318, -0.217691815185074
100, 0.235490420733009, -0.251992936391943
100, 0.247563750120779, -0.206089158177013
100, 0.229793793040749, -0.239279380447007
100, 0.24984877280269, -0.205993949451565
100, 0.230340879498896, -0.238178954693558
100, 0.231015976747021, -0.196550648290652
100, 0.23421955460431, -0.235407204082634
100, 0.222843056394774, -0.195092628499676
100, 0.239542470549369, -0.228929745457572
100, 0.244738513779161, -0.190481058698428
100, 0.240724262835191, -0.15353674524421
100, 0.231737833571645, -0.199242146622458
100, 0.228535008245, -0.237573343073539
100, 0.229384136282467, -0.197936572685385
100, 0.20652914858973, -0.22836607025707
100, 0.200751112977931, -0.184199044685632
100, 0.21405203557522, -0.228711328399144
100, 0.224299151275022, -0.180811178110478
100, 0.200418425295867, -0.211301732573081
100, 0.228722836738232, -0.182225194861144
100, 0.227109252725171, -0.22270272162769
100, 0.223614037908188, -0.260440328813272
100, 0.217501796430704, -0.220473223370151
100, 0.222344113050631, -0.257499497933096
100, 0.22618325736028, -0.213758624330471
100, 0.219057234538173, -0.17474939417335
100, 0.21079732066927, -0.225263932749779
100, 0.225757884802295, -0.186628193237666
100, 0.227913796960263, -0.226156874959468
100, 0.214530840104925, -0.261305839270735
100, 0.197802702187887, -0.224680045548618
100, 0.226543508148974, -0.249636254374086
100, 0.239213573215076, -0.212094275163635
100, 0.203565678989147, -0.234923837649428
100, 0.230221729108989, -0.261103652033364
100, 0.221455751897193, -0.21892462254535
100, 0.189105858726102, -0.185276202455077
100, 0.22764188980759, -0.185873972945541
100, 0.186211671753699, -0.188162031785176
100, 0.224334259364599, -0.180384745487621
100, 0.227866880192959, -0.218735278734341
100, 0.227849718076251, -0.181607856801004
100, 0.221660402557325, -0.224337615372695
100, 0.240457125819582, -0.186827990561413
100, 0.224654880790195, -0.224424704356651
100, 0.228062640217028, -0.185219340818678
100, 0.191052192482523, -0.187003276069799
100, 0.207137836736425, -0.221083116628575
100, 0.21090844042107, -0.258649686153349
100, 0.199630104006572, -0.220581980117064
100, 0.200342436575305, -0.172835844920693
100, 0.226643760134758, -0.199740382525777
100, 0.243379861522484, -0.166474355423539
100, 0.226261435439773, -0.203771721828851
100, 0.225711946919074, -0.24640701239348
100, 0.241335456167445, -0.210482616036445
100, 0.231272600360333, -0.165002666389061
100, 0.226659795343985, -0.205778773526583
100, 0.234325915660442, -0.165515450575219
100, 0.237873600293455, -0.204463626081956
100, 0.240350166470918, -0.245060086021905
100, 0.213784195240999, -0.214041025617301
100, 0.221723249559582, -0.251989429969979
100, 0.226097953995661, -0.209921031500705
100, 0.239155873051963, -0.174965681567173
100, 0.224740344657834, -0.210630352557742
100, 0.21730163145159, -0.173964771521471
100, 0.228016489163338, -0.210063678736493
100, 0.24044183959682, -0.171768357124909
100, 0.233784901187228, -0.212727787569935
100, 0.24556247289994, -0.17206196911195
100, 0.230103574676968, -0.206494893889556
100, 0.234030257545022, -0.166104589433013
100, 0.222950987688276, -0.20376620541261
100, 0.203096406314945, -0.237224850205102
100, 0.218768081803208, -0.202623878976553
100, 0.208293754333597, -0.165910587051655
100, 0.238233385582736, -0.194070334210984
100, 0.203609569547117, -0.175821426109543
100, 0.208830895233219, -0.216463337116983
100, 0.225647271949607, -0.16816939801927
100, 0.213410204373599, -0.205661055462574
100, 0.248123915203806, -0.17546627767292
100, 0.236115360517282, -0.212566219031839
100, 0.216594940558083, -0.178238647559677
100, 0.225978742066675, -0.214838680955238
100, 0.230595469244296, -0.176765739960567
100, 0.230845501627659, -0.13967368223796
100, 0.234202364292022, -0.187826881769648
100, 0.2129616894169, -0.21867526961429
100, 0.241019013805051, -0.192103402202455
100, 0.203520904487097, -0.195915419479101
100, 0.228574416672269, -0.231317366062571
100, 0.23432878822122, -0.18850454252542
100, 0.230746764576766, -0.2272393848967
100, 0.249526771526125, -0.193616704357064
100, 0.232878217489066, -0.2289984169509
100, 0.227475787253579, -0.191982107119502
100, 0.232414083686553, -0.232192725187907
100, 0.24749202795094, -0.197445631097458
100, 0.23483619614514, -0.23708786090168
100, 0.229564452394377, -0.193792010610877
100, 0.23687573209246, -0.230271347081007
100, 0.252958997676819, -0.190954861780265
100, 0.232980226212501, -0.154615809994307
100, 0.226648701861173, -0.196173623054215
100, 0.24550972219477, -0.163242785624858
100, 0.232153059693374, -0.201118523484858
100, 0.231067477131318, -0.24133995404391
100, 0.220890507662101, -0.204918629777307
100, 0.23296796781924, -0.169054391871403
100, 0.233106585772817, -0.206672017166536
100, 0.217942163805032, -0.170462656770962
100, 0.211795859615397, -0.208393562983079
100, 0.214727225050004, -0.246020712374402
100, 0.208277545733028, -0.208281090754727
100, 0.243436887136676, -0.19418735301205
100, 0.225377132132446, -0.231523630101353
100, 0.188229543119474, -0.219516296158049
100, 0.178649036142508, -0.181250713803951
100, 0.189652793392367, -0.220313986613366
100, 0.225709949181457, -0.200676739841408
100, 0.222194477482667, -0.242591668239664
100, 0.223315641308784, -0.202407978459193
100, 0.212960506588873, -0.165417009171029
100, 0.207362086256646, -0.203353014571882
100, 0.207083391874911, -0.166104533104278
100, 0.216567109396594, -0.207067198367942
100, 0.201060004971215, -0.168294326522877
100, 0.226592525666086, -0.138547179664773
100, 0.235673227528841, -0.177954039623487
100, 0.232984120576839, -0.216485988035268
100, 0.21024437394512, -0.186314598900968
100, 0.217830557084129, -0.147531070706006
100, 0.239281433303825, -0.180973401956157
100, 0.205470570757152, -0.165129436451008
100, 0.229868727539099, -0.195628404528702
100, 0.220317215261606, -0.151406313355775
100, 0.222410743786945, -0.189953893908365
100, 0.248245867699583, -0.1570863316443
100, 0.228133687974208, -0.123833145892564
100, 0.241378924304297, -0.16230307282489
100, 0.220874364155922, -0.196272215371804
100, 0.229726216685374, -0.15629217848024
100, 0.250770715510055, -0.187790360903066
100, 0.2279980418597, -0.219448697407684
100, 0.223475167753542, -0.173814058124036
100, 0.219209960545494, -0.216032605975285
100, 0.236486662276721, -0.182737315160128
100, 0.201335445098304, -0.195224695424049
100, 0.236226965480815, -0.178219266620576
100, 0.199698815876616, -0.191308934464708
100, 0.216731330047491, -0.157181051658441
100, 0.223309157281165, -0.202444444765655
100, 0.234123328887802, -0.162592765568981
100, 0.229421949660276, -0.200776363209638
100, 0.239862982199494, -0.161580343912056
100, 0.225317768790203, -0.198760354981132
100, 0.224986300611891, -0.154919451830923
100, 0.238743108106792, -0.189553090291373
100, 0.225117684046575, -0.153028189335712
100, 0.218182434566462, -0.194056313117323
100, 0.242156392672304, -0.164681803165893
100, 0.224325161962599, -0.197247068518795
100, 0.235476735463055, -0.159705248359984
100, 0.224883398599224, -0.197475283040598
100, 0.250511682092152, -0.165699164772229
100, 0.238670451978238, -0.204119694570778
100, 0.216402024161306, -0.237072348736234
100, 0.215637240501997, -0.197734195756721
100, 0.190619592360076, -0.226496778308003
100, 0.179285335268314, -0.190376924201024
100, 0.194600686857639, -0.226557278218071
100, 0.199303860949524, -0.181626109919416
100, 0.226753767444286, -0.21210651915089
100, 0.207934469971022, -0.246826351036668
100, 0.19809108290701, -0.199900186606448
100, 0.218990818653275, -0.167041134260281
100, 0.225291065965563, -0.205403891731623
100, 0.215638895905248, -0.168699755019147
100, 0.209021833979426, -0.206622163825576
100, 0.189131442672332, -0.174646980341278
100, 0.214174551170487, -0.20197987196162
100, 0.188979797433171, -0.172717109353291
100, 0.208270574677975, -0.204521018476281
100, 0.199138583857325, -0.16562726165097
100, 0.221115331865625, -0.198257729689061
100, 0.211086998025271, -0.157918466726254
100, 0.213861247200027, -0.19806374790446
100, 0.216809391836161, -0.158370125769935
100, 0.238746729708959, -0.199671302938898
100, 0.226053097669803, -0.164852995776755
100, 0.222465159733962, -0.203673690220756
100, 0.219115609209986, -0.162210409736918
100, 0.219245852438699, -0.20299732397152
100, 0.224144186747924, -0.166062436800264
100, 0.228015548502439, -0.203051857128522
100, 0.245499747091607, -0.236333479365734
100, 0.222624289181578, -0.202893146536917
100, 0.194268792516037, -0.22746905638263
100, 0.198019828591795, -0.187987395277077
100, 0.206630769013669, -0.149767474760108
100, 0.203951820860959, -0.192949262366991
100, 0.227840774927759, -0.225030535245604
100, 0.181076280020725, -0.212714506428347
100, 0.205457953612417, -0.183021201654951
100, 0.226126361294335, -0.214001809551096
100, 0.187879946212831, -0.215874903385915
100, 0.218167249717304, -0.189676805464756
100, 0.220538480014453, -0.227799074595324
100, 0.223736840896755, -0.189564329189599
100, 0.213134017014275, -0.2273386010651
100, 0.223204078689735, -0.190593612183601
100, 0.204799781626479, -0.22532483823848
100, 0.217190558048161, -0.18758058516996
100, 0.228978969660837, -0.224804901924468
100, 0.232392293675803, -0.185912456605205
100, 0.198983769942351, -0.20200215379286
100, 0.196546378257623, -0.160872147039959
100, 0.211051599965152, -0.199579739634198
100, 0.218827845371426, -0.236089396932565
100, 0.177659154511344, -0.24751125101775
100, 0.197565437256619, -0.211432467788818
100, 0.221508563720766, -0.242731000842001
100, 0.228157637769472, -0.205313253149388
100, 0.209098262787061, -0.243282918713026
100, 0.202886158086255, -0.203024328203107
100, 0.222366693564555, -0.236811522360337
100, 0.215145005516703, -0.198245941887033
100, 0.228044027318174, -0.237404360855984
100, 0.235314028684145, -0.200744050414035
100, 0.207994390836743, -0.231549447338045
100, 0.198859610306585, -0.195118922134257
100, 0.227424492262052, -0.221747352160164
100, 0.198567941047876, -0.252040085385533
100, 0.222613147037626, -0.215895286200092
100, 0.240706684068211, -0.180932150676851
100, 0.248539081147566, -0.140197981095831
100, 0.244553891806967, -0.183410129135794
100, 0.232291253939444, -0.226615860531282
100, 0.216744062056067, -0.192938907729938
100, 0.222856491911649, -0.234009216704917
100, 0.190740857488251, -0.206470652340503
100, 0.213443398382243, -0.239080645256913
100, 0.181897304390608, -0.212144105910327
100, 0.205346224656015, -0.245617362477877
100, 0.196007519786127, -0.198359487680875
100, 0.194911713633654, -0.156283852294773
100, 0.219629880914992, -0.184159520877398
100, 0.222242863826697, -0.221472499348826
100, 0.213720807229455, -0.184009859285249
100, 0.238589742929779, -0.154179747398796
100, 0.220916441559908, -0.187877980751134
100, 0.220398839161565, -0.225089528325308
100, 0.226315591570505, -0.1867292635507
100, 0.206008369201311, -0.220642403699041
100, 0.235401590596936, -0.195261780628476
100, 0.198034967629411, -0.206421121095789
100, 0.199871540807706, -0.244168186979535
100, 0.203303249098956, -0.203864367794002
100, 0.229277578992135, -0.17700666855533
100, 0.21644872274498, -0.1407266815402
100, 0.216098338144407, -0.180533732443813
100, 0.240295496899594, -0.210468339619608
100, 0.249125013580211, -0.170347220822613
100, 0.244068179275443, -0.20713394233122
100, 0.244002801569691, -0.166560827756211
100, 0.201902282308562, -0.196409517192322
100, 0.208924653477729, -0.158267312459509
100, 0.21973707499012, -0.11692682084385
100, 0.224673057097163, -0.15890535116162
100, 0.235511728055093, -0.200025651010974
100, 0.253430535429528, -0.166633361178033
100, 0.23780590525499, -0.200893703101178
100, 0.224478077610528, -0.163252934869288
100, 0.22791283102381, -0.200874128930607
100, 0.22766846704792, -0.240163809046245
100, 0.217222391014641, -0.200451176079156
100, 0.206197219457622, -0.161586513458376
100, 0.19453322065152, -0.200168929562137
100, 0.189889185720772, -0.237050502417606
100, 0.218210532556341, -0.208552231793654
100, 0.212106836016116, -0.165161622844153
100, 0.2319752119389, -0.199293116272706
100, 0.247752283223767, -0.239379274690215
100, 0.234711217029161, -0.204705425723803
100, 0.226419010345596, -0.24180244908963
100, 0.220149583188623, -0.204149347306102
100, 0.230464023943178, -0.239813562743751
100, 0.230781118263863, -0.201964238086317
100, 0.222544298496188, -0.240022302489749
100, 0.212525894692813, -0.200216155451872
100, 0.234250626907414, -0.233112124855943
100, 0.199778059904494, -0.24986563056306
100, 0.202029400769886, -0.211129126328759
100, 0.239890482356065, -0.217522655925817
100, 0.202273276990731, -0.221498277430551
100, 0.239191569255668, -0.226045198379879
100, 0.21801928422478, -0.194318161151363
100, 0.237024328074063, -0.228797573944468
100, 0.249907565293534, -0.18904051158717
100, 0.226703752822826, -0.221148278078061
100, 0.222838678551785, -0.259415425173224
100, 0.214201077041441, -0.2214178648369
100, 0.221087370892245, -0.258091983564925
100, 0.23681193511721, -0.223506501461822
100, 0.19742243956505, -0.240267205135113
100, 0.15472348295368, -0.227138276533047
100, 0.198462024033492, -0.231349151232846
100, 0.234203493092661, -0.217634370770354
100, 0.247816743434028, -0.254515534902989
100, 0.218627980502563, -0.230597331175773
100, 0.217612906740457, -0.192814401658666
100, 0.229570490451053, -0.231674423988524
100, 0.228892078156545, -0.186621245092435
100, 0.208465689795738, -0.217664168608734
100, 0.226815128809242, -0.183627281375309
100, 0.197632839529723, -0.214878113921229
100, 0.229410658894974, -0.189678507170954
100, 0.246868946002061, -0.226958406401418
100, 0.220920938813649, -0.255796875883218
100, 0.232772920486605, -0.220270955360588
100, 0.214723150881119, -0.253196337906596
100, 0.231342212093646, -0.218889020179097
100, 0.192786123314873, -0.244190722974626
100, 0.230097040163529, -0.239031891358652
100, 0.225265595798187, -0.201771032811583
100, 0.225888197097211, -0.243480474753286
100, 0.228062748448085, -0.205431380598453
100, 0.247031767942553, -0.238163695398486
100, 0.225865456410515, -0.207521788374948
100, 0.217162151506381, -0.246317341581577
100, 0.197847530601989, -0.20727677501535
100, 0.234673809359336, -0.200185092880951
100, 0.236668480004862, -0.238113389193246
100, 0.242661096742312, -0.200849139171793
100, 0.232123863480951, -0.237187612188968
100, 0.231086677707893, -0.199833379998397
100, 0.240396512610142, -0.239631813969887
100, 0.198730682939571, -0.25016332553484
100, 0.222337305278097, -0.214276640646189
100, 0.219526147657531, -0.17727776259225
100, 0.220046994368622, -0.216371401964316
100, 0.229925295610376, -0.177749637079358
100, 0.202104532040188, -0.205550754966322
100, 0.239495561333331, -0.226759871263383
100, 0.231237366475639, -0.19010245772884
100, 0.231777173714362, -0.233939014966555
100, 0.221460792423595, -0.197984725459957
100, 0.216189902558962, -0.236255434245516
100, 0.228076387959486, -0.19998300299434
100, 0.210999181743296, -0.165008123045244
100, 0.224250842882046, -0.205395295345774
100, 0.184882469848641, -0.205203391686742
100, 0.218998477535124, -0.228245898972587
100, 0.222599618444013, -0.190812013127203
100, 0.21810620893981, -0.232434462814029
100, 0.236131574333164, -0.19603593327022
100, 0.211685662516654, -0.230938376864977
100, 0.250517274977026, -0.23079779433495
100, 0.246627789442728, -0.193653939403241
100, 0.231186225697978, -0.230153550623976
100, 0.236423858579429, -0.266850703779581
100, 0.232915586501415, -0.22633947300755
100, 0.2293319129441, -0.264484509028942
100, 0.215851488373768, -0.229868692154422
100, 0.188833113321484, -0.201932385234191
100, 0.224752689037759, -0.190376555636303
100, 0.230704698852214, -0.22973536036357
100, 0.237932826867596, -0.187804133890819
100, 0.225414345246444, -0.150746835696913
100, 0.21183069468289, -0.189556035557986
100, 0.225453500404523, -0.226098260124305
100, 0.220213544982671, -0.264126108480034
100, 0.208283130066515, -0.228147192289012
100, 0.242363793739561, -0.206878383772189
100, 0.221483996714796, -0.24487465086189
100, 0.239707775036429, -0.212222595780941
100, 0.212476583084132, -0.242146504100181
100, 0.244001350487375, -0.218516329559907
100, 0.211876984777141, -0.242493614093418
100, 0.229845658273433, -0.206502759275447
100, 0.210428665209937, -0.167661138184872
100, 0.236980142377028, -0.138722266695117
100, 0.212901013306861, -0.168997673936165
100, 0.227131073565146, -0.213416733776097
100, 0.244831339128904, -0.18083730915117
100, 0.234121035321338, -0.217930214289577
100, 0.211350577235786, -0.249352705454524
100, 0.243572553787077, -0.22878590220436
100, 0.202129251991585, -0.234774976666763
100, 0.23685365661345, -0.248511698473048
100, 0.225696529660679, -0.201561199000021
100, 0.224611011605831, -0.163158723067854
100, 0.216862793964267, -0.21080311879324
100, 0.223482241538873, -0.248990679834427
100, 0.228801550716417, -0.209261019999624
100, 0.236209570787803, -0.171010932754165
100, 0.236584271680098, -0.218907271252956
100, 0.231503824451813, -0.179746461795537
100, 0.224832893683652, -0.219192038171602
100, 0.229024937868438, -0.180699790844814
100, 0.233944502381619, -0.217779135606674
100, 0.228503853684752, -0.255466598332266
100, 0.217351035528558, -0.219873889351123
100, 0.232235750855603, -0.256605038368299
100, 0.21258808288943, -0.22462515068166
100, 0.220289061405529, -0.182867165838949
100, 0.220143250912955, -0.144937515604069
100, 0.212014962923868, -0.184749225626653
100, 0.231138021086801, -0.218820475592781
100, 0.225557989510772, -0.177542296661195
100, 0.225243114579067, -0.137020118055587
100, 0.245453874303754, -0.178808538108083
100, 0.240809988512677, -0.139599727516016
100, 0.241138531848414, -0.177017283902431
100, 0.242416514654719, -0.214173023105988
100, 0.222745564742194, -0.255386109134653
100, 0.200315232303093, -0.216466260500317
100, 0.224278367285872, -0.186160596520107
100, 0.230556935581751, -0.223211473838292
100, 0.198621371091504, -0.202895788774596
100, 0.22408209090222, -0.231737095315109
100, 0.187134605257506, -0.236869318523578
100, 0.219495068548556, -0.260748382154672
100, 0.238381430598537, -0.22652723442195
100, 0.226403123464154, -0.186371200759501
100, 0.232916692632895, -0.223511554800167
100, 0.222473889380121, -0.261688703624846
100, 0.245086160457051, -0.228608148512294
100, 0.23929534588876, -0.18829970515837
100, 0.224969805533089, -0.224924475596514
100, 0.226466904375203, -0.182356234554762
100, 0.226480931009281, -0.138566581414198
100, 0.218938793416926, -0.17971144955738
100, 0.211494348414277, -0.220494868282759
100, 0.218123319352775, -0.17619127734149
100, 0.226543549572602, -0.212708512867989
100, 0.21468218967018, -0.248371192721407
100, 0.204563882673363, -0.212038670811507
100, 0.225376259303535, -0.244691077076426
