checkpoint
7843.41
25.111
checkpoint
checkpoint
checkpoint
6153.836
2813.543
25.111
26.866
31.477
103.659
checkpoint
39.58
58.56
211.239
checkpoint
checkpoint
36.241
0.852
checkpoint
63.618
checkpoint
checkpoint
checkpoint
checkpoint
checkpoint
checkpoint
checkpoint
checkpoint
27.058
checkpoint
checkpoint
checkpoint
7599.852
843.086
25.111
checkpoint
129.33
550.791
checkpoint
20.803
25.111
63.734
checkpoint
checkpoint
checkpoint
165.791
checkpoint
checkpoint
checkpoint
checkpoint
3224.071
5215.7
7895.838
377.199
281.828
211.021
1384.985
7269.887
7150.162
3996.09
4909.854
1194.055
824.049
2571.501
0.681
163.494
5493.417
5451.471
19.429
841.442
1202.618
1338.657
1.488
3742.861
45.619
36.649
54.679
3341.738
3366.378
5194.511
903.551
682.902
84.351
216.15
281.141
97.853
615.531
7043.838
6945.129
4126.835
4433.052
643.746
157.853
1031.864
0.384
94.838
1039.482
751.646
976.027
46.188
25.111
3.67
165.791
3900.22
2456.495
202.334
464.815
493.541
6394.185
3058.791
30.906
25.111
2252.946
572.985
30.09
3535.249
943.608
23.87
6571.651
181.807
387.945
2748.736
6191.769
1659.209
25.111
5308.696
1758.514
480.608
7476.328
50.925
129.689
529.452
2278.682
1784.382
3439.59
2961.522
5083.817
6844.37
494.229
737.556
25.111
6912.526
230.272
53.783
7289.947
50.25
284.353
513.111
2230.376
8008.65
4221.248
6548.57
3585.943
15.131
948.278
4654.137
165.608
683.58
1.725
4023.355
6638.51
2949.392
1461.439
25.111
5255.241
167.264
972.103
13.839
3670.831
276.125
1613.699
880.538
292.827
40.327
5793.712
416.629
3185.21
25.111
6033.884
506.232
4148.892
3.19
240.662
90.139
1278.404
1323.939
106.095
25.111
7864.838
481.218
7277.07
223.002
230.418
1041.853
4881.421
108.227
1365.256
1024.582
4616.707
5.592
182.563
1079.349
292.437
112.507
56.793
2628.421
1349.032
107.413
31.853
25.111
38.266
226.173
7863.984
7357.137
25.111
25.111
5671.214
7292.544
968.511
25.111
7192.126
2.349
74.973
35.957
1192.509
1537.777
5355.498
1752.029
27.427
4835.06
7578.626
88.472
309.896
77.266
25.111
5864.89
5563.764
914.326
73.321
138.978
137.532
2051.58
2255.301
5211.167
25.111
25.111
4513.674
7240.461
25.111
4668.83
5986.193
4441.26
226.739
138.339
2814.141
