101, 0.151747515981912, -0.224036987444169, actlab, 27, 2017-06-21 12:50:20, 2017-06-21 13:08:16, 1076430
101, 0.148908118148305, -0.228003563472349, actlab, 27, 2017-06-21 13:08:16, 2017-06-21 13:09:34, 77508
101, 0.148129983155632, -0.230749886084638, actlab, 27, 2017-06-21 13:09:34, 2017-06-21 13:17:58, 503586
102, 0.0859054805111677, -0.176667958766352, actlab, 27, 2017-06-21 12:46:12, 2017-06-21 12:46:13, 751
102, 0.0385551617423026, -0.213161737124942, actlab, 27, 2017-06-21 12:46:13, 2017-06-21 12:46:25, 11856
102, 0.0183900927404612, -0.142969900074495, actlab, 27, 2017-06-21 12:46:25, 2017-06-21 12:46:37, 12129
102, 0.0815972142970484, -0.138288621793812, actlab, 27, 2017-06-21 12:46:37, 2017-06-21 12:46:40, 2876
102, 0.0233301167599513, -0.195389856879328, actlab, 27, 2017-06-21 12:46:40, 2017-06-21 12:46:42, 2122
102, -0.0124455095388056, -0.242840890756013, actlab, 27, 2017-06-21 12:46:42, 2017-06-21 12:46:45, 3496
102, 0.0161590758068534, -0.197354499079461, actlab, 27, 2017-06-21 12:46:45, 2017-06-21 12:46:47, 1452
102, 0.0410896924298144, -0.188314488206928, actlab, 27, 2017-06-21 12:46:47, 2017-06-21 12:46:50, 3502
102, 0.0327870148008772, -0.211505819210712, actlab, 27, 2017-06-21 12:46:50, 2017-06-21 12:47:07, 16550
102, 0.0358594620241008, -0.179456199244818, actlab, 27, 2017-06-21 12:47:07, 2017-06-21 12:47:12, 5017
102, 0.035341743729812, -0.182925133855745, actlab, 27, 2017-06-21 12:47:12, 2017-06-21 12:47:15, 3528
102, 0.015359364427631, -0.233434136932479, actlab, 27, 2017-06-21 12:47:15, 2017-06-21 12:47:25, 9979
102, 0.0781051757174531, -0.189998960431131, actlab, 27, 2017-06-21 12:47:25, 2017-06-21 12:47:31, 5781
102, 0.0576452089741435, -0.247527670994875, actlab, 27, 2017-06-21 12:47:31, 2017-06-21 12:47:32, 1381
102, 0.0249077012443857, -0.281247099208522, actlab, 27, 2017-06-21 12:47:32, 2017-06-21 12:47:38, 5741
102, 0.0105352390406643, -0.25375250458162, actlab, 27, 2017-06-21 12:47:38, 2017-06-21 12:47:41, 2851
102, 0.0421749236035233, -0.186806118194534, actlab, 27, 2017-06-21 12:47:41, 2017-06-21 12:47:45, 4188
102, 0.00375439664357391, -0.221812705066959, actlab, 27, 2017-06-21 12:47:45, 2017-06-21 12:47:55, 9584
102, 0.000994282456652958, -0.192781469063615, actlab, 27, 2017-06-21 12:47:55, 2017-06-21 12:47:56, 750
102, 0.0627681670343406, -0.148092496173349, actlab, 27, 2017-06-21 12:47:56, 2017-06-21 12:48:03, 7172
102, 0.017266289653909, -0.198172078192972, actlab, 27, 2017-06-21 12:48:03, 2017-06-21 12:48:17, 14349
102, 0.0607223632214687, -0.169161972879477, actlab, 27, 2017-06-21 12:48:17, 2017-06-21 12:48:19, 1580
102, 0.0126638615146846, -0.208554891502849, actlab, 27, 2017-06-21 12:48:19, 2017-06-21 12:48:23, 4439
102, 0.0472089174092972, -0.174713526477724, actlab, 27, 2017-06-21 12:48:23, 2017-06-21 12:48:29, 5953
102, 0.0257958725185039, -0.247482094943962, actlab, 27, 2017-06-21 12:48:29, 2017-06-21 12:48:37, 8271
102, 0.0350869647825073, -0.217965696198064, actlab, 27, 2017-06-21 12:48:37, 2017-06-21 12:48:44, 6800
102, 0.043840147725282, -0.151703116784607, actlab, 27, 2017-06-21 12:48:44, 2017-06-21 12:48:50, 5941
102, 0.00606464808779045, -0.220614921856904, actlab, 27, 2017-06-21 12:48:50, 2017-06-21 12:48:53, 3040
102, 0.0522320181126066, -0.131980459755984, actlab, 27, 2017-06-21 12:48:53, 2017-06-21 12:48:54, 780
102, 0.031956856162278, -0.175538714707478, actlab, 27, 2017-06-21 12:48:54, 2017-06-21 12:48:55, 1426
102, 0.0729234751280976, -0.135349707429261, actlab, 27, 2017-06-21 12:48:55, 2017-06-21 12:48:58, 3037
102, 0.0341009477959834, -0.16503251605807, actlab, 27, 2017-06-21 12:48:58, 2017-06-21 12:48:59, 784
102, 0.00116568399727807, -0.220219930309626, actlab, 27, 2017-06-21 12:48:59, 2017-06-21 12:49:04, 5235
102, 0.0369135182296535, -0.197344455682604, actlab, 27, 2017-06-21 12:49:04, 2017-06-21 12:49:06, 1567
102, -3.38496290991954e-05, -0.211052945127425, actlab, 27, 2017-06-21 12:49:06, 2017-06-21 12:49:17, 11413
102, 0.0329102267292244, -0.171469345309889, actlab, 27, 2017-06-21 12:49:17, 2017-06-21 12:49:20, 2211
102, 0.0702557831822981, -0.192471258806373, actlab, 27, 2017-06-21 12:49:20, 2017-06-21 12:49:41, 21091
102, 0.0474269971563932, -0.19898513476542, actlab, 27, 2017-06-21 12:49:41, 2017-06-21 12:49:42, 1590
102, 0.0467530408560048, -0.223819848039576, actlab, 27, 2017-06-21 12:49:42, 2017-06-21 12:49:44, 2185
102, 0.0286223617079783, -0.255951272124934, actlab, 27, 2017-06-21 12:49:44, 2017-06-21 12:49:45, 813
102, 0.053558189558612, -0.226145166158516, actlab, 27, 2017-06-21 12:49:45, 2017-06-21 12:49:50, 4513
102, -0.00531434287421633, -0.252470806359273, actlab, 27, 2017-06-21 12:49:50, 2017-06-21 12:49:54, 4661
102, 0.0386779107676462, -0.203427174650641, actlab, 27, 2017-06-21 12:49:54, 2017-06-21 12:49:56, 1429
102, -0.00311795989816424, -0.250597251844147, actlab, 27, 2017-06-21 12:49:56, 2017-06-21 12:50:02, 6070
102, 0.0409026174726015, -0.191735434779589, actlab, 27, 2017-06-21 12:50:02, 2017-06-21 12:50:11, 9056
102, 0.0532091227275508, -0.223750255180091, actlab, 27, 2017-06-21 12:50:11, 2017-06-21 12:50:17, 6042
102, 0.0449966854699453, -0.173495590255591, actlab, 27, 2017-06-21 12:50:17, 2017-06-21 12:50:22, 4561
102, 0.0461219056811368, -0.147098600687893, actlab, 27, 2017-06-21 12:50:22, 2017-06-21 12:50:29, 7467
102, 0.00112185535951812, -0.251996486234308, actlab, 27, 2017-06-21 12:50:29, 2017-06-21 12:50:30, 793
102, 0.0258820167821603, -0.221999144117833, actlab, 27, 2017-06-21 12:50:30, 2017-06-21 12:50:40, 9886
102, 0.0482451786658757, -0.157933879005901, actlab, 27, 2017-06-21 12:50:40, 2017-06-21 12:50:45, 5272
102, 0.0809111410185383, -0.149884722060571, actlab, 27, 2017-06-21 12:50:45, 2017-06-21 12:50:47, 2227
102, 0.028524023960339, -0.14155312879806, actlab, 27, 2017-06-21 12:50:47, 2017-06-21 12:50:59, 12084
102, 0.0647142142973937, -0.157269226643674, actlab, 27, 2017-06-21 12:50:59, 2017-06-21 12:51:21, 22138
102, 0.0127708572581857, -0.295426675772571, actlab, 27, 2017-06-21 12:51:21, 2017-06-21 12:51:23, 1643
102, -0.00619010563130661, -0.258060093912643, actlab, 27, 2017-06-21 12:51:23, 2017-06-21 12:51:29, 6053
102, 0.0496002303710699, -0.162644910664878, actlab, 27, 2017-06-21 12:51:29, 2017-06-21 12:51:31, 1448
102, 0.0365680966071045, -0.226789741295, actlab, 27, 2017-06-21 12:51:31, 2017-06-21 12:51:34, 3043
102, 0.0444037746306166, -0.178089789365973, actlab, 27, 2017-06-21 12:51:34, 2017-06-21 12:51:35, 1565
102, -2.84231483842652e-06, -0.209311227872224, actlab, 27, 2017-06-21 12:51:35, 2017-06-21 12:51:41, 6137
102, -0.00506037968596492, -0.223777402279229, actlab, 27, 2017-06-21 12:51:41, 2017-06-21 12:51:44, 2341
102, 0.038835747708433, -0.179122676644646, actlab, 27, 2017-06-21 12:51:44, 2017-06-21 12:51:44, 788
102, -0.00943035872688889, -0.234955639353315, actlab, 27, 2017-06-21 12:51:44, 2017-06-21 12:51:54, 9208
102, 0.0287731423470905, -0.210122192658129, actlab, 27, 2017-06-21 12:51:54, 2017-06-21 12:52:00, 6162
102, 0.0542741616441978, -0.171771900586491, actlab, 27, 2017-06-21 12:52:00, 2017-06-21 12:52:08, 8582
102, 0.0357953051014589, -0.178181510729203, actlab, 27, 2017-06-21 12:52:08, 2017-06-21 12:52:11, 3085
102, 0.0663734800386153, -0.119417693334984, actlab, 27, 2017-06-21 12:52:11, 2017-06-21 12:52:15, 3100
102, 0.0552652184207004, -0.193454979594768, actlab, 27, 2017-06-21 12:52:15, 2017-06-21 12:52:27, 12249
102, 0.0537169055115873, -0.181021863990505, actlab, 27, 2017-06-21 12:52:27, 2017-06-21 12:52:33, 6048
102, 0.00529868716771331, -0.220025947456088, actlab, 27, 2017-06-21 12:52:33, 2017-06-21 12:52:36, 3134
102, 0.0585080810763094, -0.20728077474431, actlab, 27, 2017-06-21 12:52:36, 2017-06-21 12:52:38, 1572
102, 0.066279529591731, -0.162829033867253, actlab, 27, 2017-06-21 12:52:38, 2017-06-21 12:52:40, 2275
102, 0.0418632010881039, -0.190399551548307, actlab, 27, 2017-06-21 12:52:40, 2017-06-21 12:52:42, 2238
102, 0.0728173958837788, -0.172249847417697, actlab, 27, 2017-06-21 12:52:42, 2017-06-21 12:52:52, 10107
102, 0.0242068459216744, -0.212537174196528, actlab, 27, 2017-06-21 12:52:52, 2017-06-21 12:53:14, 22182
102, 0.0728371520642214, -0.13690850406809, actlab, 27, 2017-06-21 12:53:14, 2017-06-21 12:53:17, 3057
102, 0.0294961160698311, -0.188978733310979, actlab, 27, 2017-06-21 12:53:17, 2017-06-21 12:53:21, 3881
102, 0.0305616362837684, -0.166666311336429, actlab, 27, 2017-06-21 12:53:21, 2017-06-21 12:53:25, 3895
102, -0.0153123940065304, -0.220143485548457, actlab, 27, 2017-06-21 12:53:25, 2017-06-21 12:53:26, 806
102, 0.00711093942006362, -0.188395526633679, actlab, 27, 2017-06-21 12:53:26, 2017-06-21 12:53:28, 1509
102, 0.0110483672718896, -0.23263923193494, actlab, 27, 2017-06-21 12:53:28, 2017-06-21 12:53:28, 820
102, 0.0903492507225425, -0.135897059227308, actlab, 27, 2017-06-21 12:53:28, 2017-06-21 12:53:31, 2416
102, 0.082976211011052, -0.173017720018402, actlab, 27, 2017-06-21 12:53:31, 2017-06-21 12:53:35, 3827
102, 0.0309397984272927, -0.205653561262318, actlab, 27, 2017-06-21 12:53:35, 2017-06-21 12:53:36, 1587
102, -0.00305956507624817, -0.207882423626251, actlab, 27, 2017-06-21 12:53:36, 2017-06-21 12:53:41, 5332
102, 0.0917880896724326, -0.0876312211606954, actlab, 27, 2017-06-21 12:53:41, 2017-06-21 12:53:45, 3828
102, 0.0639410481762298, -0.121452256621375, actlab, 27, 2017-06-21 12:53:45, 2017-06-21 12:53:47, 1445
102, 0.0693668598047472, -0.160863239209923, actlab, 27, 2017-06-21 12:53:47, 2017-06-21 12:53:48, 788
102, 0.0287073831288055, -0.178726304453533, actlab, 27, 2017-06-21 12:53:48, 2017-06-21 12:53:48, 792
102, 0.0863719193437076, -0.166208420255403, actlab, 27, 2017-06-21 12:53:48, 2017-06-21 12:53:52, 3956
102, 0.074722321745179, -0.119939382590876, actlab, 27, 2017-06-21 12:53:52, 2017-06-21 12:53:55, 2285
102, -0.00649947799281699, -0.213268516010959, actlab, 27, 2017-06-21 12:53:55, 2017-06-21 12:54:04, 9331
102, 0.0325811244357522, -0.198028680335945, actlab, 27, 2017-06-21 12:54:04, 2017-06-21 12:54:09, 4683
