time, x, y
1497942936, 10.6201902952, 8.60702341437
1497942937, 10.6257343005, 8.60900191325
1497942938, 10.633589761, 8.60744400579
1497942938, 10.6530083028, 8.57589125022
1497942939, 10.7180983376, 8.4214557293
1497942940, 10.7571733658, 8.22115010129
1497942941, 10.7664349296, 7.96995410347
1497942951, 10.7656846767, 7.90220751103
1497942952, 10.7674171529, 7.90204728426
1497942953, 10.7688683867, 7.90258574604
1497942954, 10.7749089937, 7.90635324697
1497942955, 10.7785080721, 7.90288608016
1497942956, 10.7801099851, 7.90275385597
1497942956, 10.7788294371, 7.9000898318
1497942957, 10.7843269872, 7.90008870797
1497942958, 10.7878448552, 7.89973329269
1497942959, 10.7910531745, 7.90232204712
1497942959, 10.7966871385, 7.90554160972
1497942960, 10.7967761947, 7.90390822871
1497942960, 10.7975295713, 7.91091115676
1497942961, 10.7968427622, 7.9131457888
1497942962, 10.7960965334, 7.91437271537
1497942962, 10.7966589985, 7.91176663519
1497942963, 10.7964746206, 7.91417007786
1497942963, 10.7938863266, 7.91643841402
1497942964, 10.790379941, 7.91513788064
1497942965, 10.7855606505, 7.9168717615
1497942965, 10.781316007, 7.9137329964
1497942966, 10.7783394157, 7.91259802204
1497942966, 10.7733130653, 7.9139364681
1497942967, 10.7715812063, 7.91385174462
1497942968, 10.7696224506, 7.91116441039
1497942968, 10.7648027578, 7.90986954211
1497942969, 10.7627790486, 7.91096261457
1497942969, 10.7618072831, 7.91049189369
1497942970, 10.7638550476, 7.90992297238
1497942970, 10.7651188518, 7.91240620655
1497942971, 10.7658136552, 7.91084253656
1497942972, 10.7766414087, 7.87847957052
1497942972, 10.8275064273, 7.76940092246
1497942973, 10.9534900423, 7.5945057371
1497942974, 11.1265846911, 7.44734077483
1497942975, 11.3798746686, 7.29561338518
1497942976, 11.5169196455, 7.2520962282
1497942977, 11.7706931325, 7.2198127793
1497942978, 12.0196550164, 7.20707223505
1497942979, 12.2775507104, 7.20259421738
1497942979, 12.5371433529, 7.20615590948
1497942980, 12.7896916879, 7.20587443733
1497942981, 13.0439576149, 7.20448071134
1497942982, 13.2997050478, 7.20177475026
1497942983, 13.5557213225, 7.19730998143
1497942984, 13.8103496487, 7.18779631462
1497942985, 14.065764075, 7.16340528351
1497942986, 14.3164130834, 7.1282648362
1497942987, 14.569741725, 7.08886549404
1497942988, 14.8236108017, 7.04948323101
1497942989, 15.0744504795, 7.00476550225
1497942990, 15.3190714847, 6.95226557782
1497942992, 15.3635949607, 6.95802120737
1497942993, 15.3791225686, 6.95868256601
1497942993, 15.3902000084, 6.96401672636
1497942994, 15.4002931505, 6.9701913736
1497942995, 15.4092234422, 6.97577032177
1497942996, 15.4146173139, 6.97525420541
1497942997, 15.4188426044, 6.97963714563
1497942997, 15.4217732018, 6.98192795477
1497942998, 15.4228601283, 6.99048404972
1497942999, 15.4201014462, 6.98974782759
1497942999, 15.4187402917, 6.99484411231
1497943000, 15.41668911, 6.99787695151
1497943001, 15.38542371, 7.03137274897
1497943001, 15.3369392989, 7.06459388285
1497943002, 15.2982344837, 7.08322681973
1497943003, 15.2759853953, 7.08706250743
1497943333, 17.5966443609, 2.53713544655
1497943334, 17.5540549779, 2.21583085691
1497943335, 17.5133053972, 1.90682419079
1497943336, 17.4715043057, 1.59012440259
1497943339, 17.4617880895, 1.44430287881
1497943340, 17.4693325811, 1.43393373581
1497943341, 17.4818544775, 1.4269675003
1497943342, 17.4913093245, 1.41740949075
1497943342, 17.4903053079, 1.41174237382
1497943343, 17.488115668, 1.42265565738
1497943344, 17.4883883897, 1.45930338184
1497943346, 17.4863373167, 1.47838345884
1497943347, 17.4837498243, 1.4903610425
1497943348, 17.480500029, 1.49541117464
1497943349, 17.4795984673, 1.5036116059
1497943350, 17.479011526, 1.50452795295
1497943351, 17.4783611674, 1.50923549621
1497943352, 17.4771812017, 1.50998393102
1497943353, 17.476279015, 1.51454323676
1497943354, 17.4784914544, 1.51283316727
1497943354, 17.4768286163, 1.52029886894
1497943355, 17.4752932413, 1.52214908333
1497943356, 17.4730814958, 1.52711384984
1497943366, 17.4731413896, 1.52433028205
1497943367, 17.4722458576, 1.52667402948
1497943368, 17.4690964038, 1.52476449968
1497943368, 17.4634542091, 1.52614741367
1497943369, 17.4587785167, 1.5199801475
1497943370, 17.4557149843, 1.51671684435
1497943371, 17.4532082974, 1.51497109563
1497943372, 17.4514135894, 1.51578013745
1497943373, 17.4503670288, 1.51427110807
1497943373, 17.4489055179, 1.51517118758
1497943374, 17.447637452, 1.51211710438
1497943375, 17.4461757001, 1.51784240162
1497943376, 17.4446622869, 1.52281021454
1497943377, 17.4440996887, 1.53680936125
1497943377, 17.4450207198, 1.54845374127
1497943378, 17.4457535163, 1.56223433979
1497943379, 17.4443968259, 1.56454338137
1497943407, 17.4253343855, 1.41930741989
1497943409, 17.3242254069, 1.25597803225
1497943515, 17.157339085, 1.05107245145
1497943516, 17.0914602303, 0.989446302019
1497943517, 16.9796026778, 0.926299402406
1497943139, 12.384343261, 1.18784721566
1497943140, 12.3775056582, 1.18503882031
1497943144, 12.4133939267, 1.1419922022
1497943146, 12.4273649263, 1.12889736949
1497943147, 12.4477658614, 1.11377239491
1497943148, 12.4825194334, 1.10646221815
1497943149, 12.6385748512, 1.08306187415
1497943150, 12.6957295239, 1.08452625972
1497943151, 12.8325289978, 1.12916669493
1497943153, 12.9958928939, 1.19910053235
1497943156, 13.0235325807, 1.22503996026
1497943159, 13.0307824753, 1.23298742584
1497943160, 13.0398208473, 1.2351416835
1497943161, 13.0427169562, 1.23899261739
1497943162, 13.0444970016, 1.25331152587
1497943162, 13.0440236251, 1.28154780642
1497943163, 13.0433292312, 1.29251561207
1497943164, 13.0362383568, 1.29971236657
1497943165, 13.0309433339, 1.30396142441
1497943166, 13.024167963, 1.30782197731
1497943167, 13.0160662786, 1.30867307621
1497943167, 13.0052856965, 1.31084631554
1497943168, 12.9946599701, 1.31012204493
1497943169, 12.9881247043, 1.31025042692
1497943170, 12.9828182144, 1.30912019801
1497943171, 12.9768773725, 1.30862625528
1497943172, 12.9763814754, 1.30723728145
1497943172, 12.9761537465, 1.31162540558
1497943173, 12.97693138, 1.31162188288
1497943173, 12.9759136943, 1.31224738462
1497943174, 12.9742306589, 1.31312413693
1497943175, 12.9747556933, 1.3179959463
1497943175, 12.9802032837, 1.31821312445
1497943176, 12.9799060042, 1.32193617701
1497943176, 12.9824174916, 1.32485483028
1497943177, 12.981551848, 1.32756885612
1497943177, 12.9839210916, 1.32782524656
1497943178, 12.9852149867, 1.32804971919
1497943179, 12.9858161837, 1.32983366981
1497943179, 12.9862244147, 1.32866518511
1497943180, 12.9859109308, 1.32925279924
1497943181, 12.986069719, 1.32597683735
1497943181, 12.9880686193, 1.32381182002
1497943182, 12.9851763475, 1.32190240237
1497943182, 12.9831611351, 1.31950328712
1497943183, 12.9847476811, 1.32187725473
1497943183, 12.9829789247, 1.32481973329
1497943184, 12.9841288968, 1.32526501185
1497943184, 12.9841046095, 1.32869512514
1497943185, 12.9891454374, 1.33154017432
1497943186, 12.9858000831, 1.33301866128
1497943186, 12.9829409425, 1.33336810511
1497943187, 12.9823873257, 1.33512985359
1497943187, 12.9799350547, 1.33495549517
1497943188, 12.981690362, 1.33238576507
1497943189, 12.9797748307, 1.33363964739
1497943189, 12.9785715179, 1.32992391398
1497943190, 12.9789167251, 1.33134690939
1497943191, 12.9790940509, 1.33241592825
1497943191, 12.9786779329, 1.3343485543
1497943192, 12.9768291228, 1.33587859135
1497943192, 12.976218353, 1.33722851882
1497943193, 12.9804274642, 1.33832260002
1497943193, 12.9807950801, 1.34104022035
1497943194, 12.9940212443, 1.33388748348
1497943194, 12.9977056596, 1.33308597124
1497943195, 12.9976528816, 1.33412039605
1497943195, 13.0010484758, 1.3318192512
1497943196, 13.0001313031, 1.33354741792
1497943197, 13.0013915251, 1.33392395586
1497943197, 12.9996364605, 1.33248940594
1497943198, 13.0000060036, 1.33284701703
1497943199, 13.0030159327, 1.33793613974
1497943199, 13.0117803692, 1.35327520825
1497943200, 13.00994448, 1.35485306569
1497943200, 13.0060590576, 1.35253049334
1497943201, 13.0087020222, 1.35098392061
1497943201, 13.0091231233, 1.3545461063
1497943202, 13.0063537086, 1.35579213441
1497943202, 13.0049448714, 1.35461898184
1497943203, 13.0048701861, 1.35521923044
1497943203, 12.9979168144, 1.35937851705
1497943204, 12.9966627539, 1.35738572017
1497943205, 12.9973667085, 1.35709353047
1497943205, 12.9976704899, 1.35564193933
1497943206, 12.9932503198, 1.34984132688
1497943207, 12.9938598374, 1.34689112209
1497943207, 12.9949484831, 1.34554931118
1497943208, 12.9907228418, 1.34423989351
1497943208, 12.9865407474, 1.3277529813
1497943209, 12.9842691465, 1.32017571891
1497943209, 12.9834774318, 1.32216489922
1497943210, 12.9849530559, 1.32234077042
1497943210, 12.9853921801, 1.32504414513
1497943211, 12.984734319, 1.32575459123
1497943211, 12.9823566722, 1.32705763937
1497943212, 12.9803171141, 1.32781689106
1497943213, 12.9795141238, 1.33166649154
1497943213, 12.9787651974, 1.3328813159
1497943214, 12.978860496, 1.33189321734
1497943214, 12.9794799467, 1.33189072132
1497943215, 12.9823052077, 1.33317512178
1497943216, 12.9823210332, 1.33264896606
1497943216, 12.9822996015, 1.33486203394
1497943217, 12.9828635109, 1.33621435511
1497943222, 12.981895315, 1.34654271837
1497943223, 12.9794922375, 1.34983917606
1497943224, 12.9760924075, 1.35133574984
1497943225, 12.9743770323, 1.35175191763
1497943225, 12.9709321075, 1.3533693772
1497943226, 12.9687382215, 1.35507198744
1497943227, 12.9675298395, 1.35488774871
1497943227, 12.9630458767, 1.35561754357
1497943228, 12.9633428275, 1.35776582306
1497943229, 12.9639677712, 1.35900748687
1497943229, 12.9620056985, 1.36158969509
1497943230, 12.965501298, 1.36362096531
1497943231, 12.9652915232, 1.36574891469
1497943232, 12.9670906916, 1.36809361937
1497943233, 12.9682050578, 1.36921626672
1497943233, 12.9685563555, 1.37170030091
1497943234, 12.9711089706, 1.3742585166
1497943234, 12.9694393103, 1.37728561841
1497943235, 12.9670394704, 1.38027075296
1497943236, 12.9641832328, 1.38095908153
1497943004, 15.2497637791, 7.0858236438
1497943011, 15.2376105181, 7.07956434998
1497943012, 15.2353360472, 7.07796904385
1497943013, 15.2342546937, 7.08075628616
1497943019, 15.2176998813, 7.08914396745
1497943020, 15.2105801313, 7.0891673882
1497943021, 15.2075468166, 7.08881698666
1497943022, 15.2032023603, 7.08560199334
1497943023, 15.1980698286, 7.08451651246
1497943024, 15.1659341287, 7.06119367715
1497943025, 15.1466782284, 7.03839517653
1497943025, 15.1080674138, 6.9725287877
1497943026, 15.0392215571, 6.76628743365
1497943027, 15.003345489, 6.52210631311
1497943028, 14.9878585327, 6.27330798726
1497943029, 14.9891141168, 6.02269692039
1497943030, 15.0055317311, 5.77613523556
1497943031, 15.0273144146, 5.53372883501
1497943032, 15.0410306078, 5.2881109647
1497943033, 15.0480636116, 5.03909234131
1497943034, 15.0623874745, 4.79022053409
1497943035, 15.0689430493, 4.535703381
1497943035, 15.0918760084, 4.29239438888
1497943037, 15.125540576, 4.05026647474
1497943040, 15.1285237253, 3.84848645845
1497943041, 15.1085806534, 3.82844560778
1497943042, 15.0824627051, 3.8104657537
1497943042, 15.0627604754, 3.80144629449
1497943043, 15.0453662581, 3.79894433513
1497943044, 15.0396526842, 3.79402115876
1497943044, 15.0356178709, 3.79620569237
1497943045, 15.0343086676, 3.79608220005
1497943045, 15.0340726846, 3.80389068541
1497943046, 15.0301561087, 3.80719177578
1497943046, 15.0284619641, 3.81269382038
1497943047, 15.0199344157, 3.82058024879
1497943048, 15.0161099191, 3.82760300132
1497943049, 15.0120440066, 3.82914547823
1497943049, 15.0114130858, 3.84339966327
1497943051, 15.0101481563, 3.86870317344
1497943052, 15.016919371, 3.89361350677
1497943053, 15.0305501814, 3.91925731863
1497943053, 15.055579562, 3.95010441672
1497943054, 15.1217832146, 4.01069633011
1497943057, 15.216287856, 4.07891742793
1497943059, 15.2207692826, 4.07802414095
1497943060, 15.2192739955, 4.07867682269
1497943061, 15.2194968155, 4.08132720785
1497943066, 15.2216251364, 4.10709270754
1497943067, 15.2244355176, 4.1106917479
1497943068, 15.224913044, 4.11797196835
1497943069, 15.2310421768, 4.11927974828
1497943069, 15.234883004, 4.11566893378
1497943070, 15.2345942039, 4.11482919144
1497943071, 15.2368513573, 4.11849129083
1497943071, 15.2422440454, 4.1193178072
1497943072, 15.255102106, 4.11476367129
1497943073, 15.2585043261, 4.11474254752
1497943074, 15.2654427223, 4.11636840546
1497943075, 15.2740069423, 4.11880097648
1497943075, 15.2724872787, 4.12541674986
1497943076, 15.2731672452, 4.13053033246
1497943077, 15.2702839666, 4.13467146283
1497943078, 15.270357471, 4.13391449053
1497943078, 15.2721424758, 4.13068215873
1497943079, 15.2679572483, 4.12675296326
1497943079, 15.2185414906, 4.08188395165
1497943080, 15.0509650804, 3.97019305788
1497943081, 14.8526902001, 3.88822395755
1497943082, 14.6643985842, 3.84662196533
1497943083, 14.4123751405, 3.81501869384
1497943083, 14.1582252045, 3.79361396119
1497943084, 13.909145825, 3.77954626499
1497943085, 13.6578403731, 3.76573344105
1497943086, 13.4004648755, 3.75340242763
1497943087, 13.1472639755, 3.74376890481
1497943088, 12.8904415751, 3.72495523402
1497943089, 12.6345042433, 3.70952115668
1497943090, 12.3813154789, 3.68493574885
1497943091, 12.122119292, 3.64740389761
1497943092, 11.8709517111, 3.59315768986
1497943092, 11.6231533833, 3.53128162475
1497943093, 11.3707840635, 3.45045455247
1497943094, 11.1175897892, 3.35104299332
1497943095, 10.868739567, 3.25127619406
1497943096, 10.6205683131, 3.13787157789
1497943098, 10.368194657, 3.02118592661
1497943099, 10.3118537116, 2.99761125623
1497943100, 10.2906283876, 2.99616505062
1497943101, 10.2782836516, 2.98955868809
1497943102, 10.2653359429, 2.99355346308
1497943103, 10.2567102512, 3.00209080465
1497943104, 10.2500352417, 3.00339459962
1497943104, 10.2502888036, 3.0174081186
1497943105, 10.2481175923, 3.02899121735
1497943105, 10.2449458708, 3.03487620036
1497943106, 10.2427461779, 3.04886925542
1497943106, 10.2424001154, 3.06064928691
1497943107, 10.2438410922, 3.06922190281
1497943107, 10.2445187537, 3.08266811727
1497943108, 10.2494340308, 3.09531697716
1497943109, 10.2548521086, 3.09459299186
1497943109, 10.2760593421, 3.094957087
1497943110, 10.2963304943, 3.09386426533
1497943111, 10.3721716834, 3.08689141279
1497943114, 10.4339082486, 3.079223996
1497943115, 10.4380179052, 3.07721228809
1497943116, 10.4399729081, 3.07939870722
1497943117, 10.4436470763, 3.08893688855
1497943122, 10.4551992996, 3.09345716819
1497943123, 10.4978104111, 3.11338139609
1497943124, 10.7536040134, 3.16737015638
1497943125, 11.0033677465, 3.19523785238
1497943126, 11.2018913598, 3.18678989655
1497943127, 11.4604026023, 3.12628561503
1497943128, 11.7166659751, 3.02005845943
1497943128, 11.8662235727, 2.92708797128
1497943130, 12.1066434216, 2.69061515765
1497943130, 12.2564500352, 2.5171028205
1497943131, 12.3279106101, 2.37967813497
1497943132, 12.3935281092, 2.14417121657
1497943133, 12.4175301039, 1.90692317761
1497943134, 12.4257223156, 1.65915154516
1497943135, 12.4103951637, 1.41492972961
1497943138, 12.3873458516, 1.19472916808
1497943236, 12.9624185124, 1.38284517828
1497943237, 12.9619779554, 1.38654557588
1497943237, 12.9600031952, 1.38883813882
1497943238, 12.9590991638, 1.38846317797
1497943238, 12.956636704, 1.38675580306
1497943239, 12.9590995418, 1.38728172479
1497943240, 12.9561979897, 1.38578163116
1497943240, 12.957178205, 1.388161088
1497943241, 12.9608850148, 1.39487603364
1497943242, 12.964003939, 1.39940896687
1497943242, 12.9636193259, 1.39876770521
1497943243, 12.9594829365, 1.40028591777
1497943243, 12.9568520269, 1.39821000873
1497943244, 12.9548660965, 1.40074581577
1497943244, 12.9534888761, 1.40094349321
1497943245, 12.950096656, 1.40185425063
1497943245, 12.9485525448, 1.40650631319
1497943246, 12.9453047291, 1.41123008226
1497943247, 12.9467020663, 1.4153863381
1497943247, 12.9412841543, 1.41500188058
1497943248, 12.9359895723, 1.413829156
1497943248, 12.9242923574, 1.40996417239
1497943249, 12.9247102812, 1.4093348895
1497943250, 12.9222198654, 1.41140391946
1497943250, 12.9235407806, 1.41412031772
1497943251, 12.9267125458, 1.41832975579
1497943252, 12.9266920216, 1.42544417339
1497943252, 12.9267634464, 1.42958998772
1497943253, 12.9273911322, 1.43485576572
1497943253, 12.9269402839, 1.43559873065
1497943254, 12.9272862935, 1.43841881826
1497943254, 12.9282945237, 1.4407597228
1497943254, 12.92844094, 1.43987062248
1497943255, 12.9267124795, 1.44089933817
1497943256, 12.9267259001, 1.44166625756
1497943256, 12.9290472645, 1.4418037311
1497943257, 12.9308342101, 1.44184817699
1497943258, 12.9276116825, 1.44241753818
1497943258, 12.9273297763, 1.44383482508
1497943260, 12.9290107281, 1.44165410292
1497943261, 12.9280311241, 1.44134176968
1497943263, 12.9297054215, 1.44228992407
1497943264, 12.928597428, 1.44411083163
1497943265, 12.9266494889, 1.44588386732
1497943266, 12.9259416998, 1.44402825517
1497943266, 12.9227723118, 1.44799415242
1497943267, 12.9184005485, 1.45073185593
1497943268, 12.9159687115, 1.45168121903
1497943269, 12.9147044636, 1.45303525042
1497943270, 12.9077104987, 1.45688027809
1497943270, 12.9049244541, 1.45693414116
1497943271, 12.9022763877, 1.46126892298
1497943272, 12.9011327481, 1.46628072166
1497943272, 12.9016735546, 1.47388115106
1497943273, 12.9009545271, 1.47992974973
1497943274, 12.9030101536, 1.49144445832
1497943274, 12.9001759332, 1.49946970176
1497943275, 12.8991977158, 1.50855312565
1497943275, 12.8955095354, 1.51366818862
1497943276, 12.8907466068, 1.52211560891
1497943277, 12.8872281386, 1.52522457568
1497943277, 12.8828713336, 1.5274835169
1497943278, 12.8821007739, 1.53360474864
1497943278, 12.8814388038, 1.53399534217
1497943279, 12.8817866716, 1.53574019119
1497943280, 12.8810281901, 1.53591149243
1497943280, 12.8830034312, 1.53596172793
1497943281, 12.8859404264, 1.53464811845
1497943282, 12.8861100773, 1.53543245739
1497943282, 12.8877963682, 1.5323350665
1497943283, 12.8872474536, 1.55731032937
1497943284, 12.8773582391, 1.6983378765
1497943287, 12.8440426166, 1.93223842209
1497943288, 12.8506447342, 1.98399139555
1497943289, 12.8723741234, 2.05913982881
1497943289, 12.9358070008, 2.16346227929
1497943290, 13.0887826019, 2.3367627139
1497943291, 13.2647307426, 2.48513418279
1497943292, 13.4883275597, 2.60346383524
1497943293, 13.7182398083, 2.70242209884
1497943294, 13.9608362435, 2.7698478223
1497943295, 14.1465232094, 2.78596500641
1497943296, 14.327292373, 2.75971056153
1497943297, 14.3849291899, 2.74588218981
1497943297, 14.4757850467, 2.6902277128
1497943298, 14.583669025, 2.58039002941
1497943299, 14.6275821344, 2.51723837243
1497943300, 14.6631711047, 2.41997839153
1497943301, 14.7101362692, 2.16056860168
1497943301, 14.7079565592, 2.08951056847
1497943301, 14.6885461167, 2.0393081282
1497943302, 14.6416147408, 1.94747296781
1497943303, 14.5740281857, 1.86019557803
1497943303, 14.5533379731, 1.84918985776
1497943304, 14.5431064927, 1.8412749093
1497943305, 14.5278036683, 1.83771725778
1497943305, 14.5115886678, 1.83466761151
1497943306, 14.4913040651, 1.83455855697
1497943306, 14.4780365091, 1.84130072934
1497943307, 14.4717159681, 1.84388726673
1497943308, 14.4624633431, 1.85442096867
1497943308, 14.4541815523, 1.86806301148
1497943309, 14.4500955677, 1.87674341288
1497943309, 14.4497382286, 1.888650425
1497943310, 14.4499371373, 1.89924368215
1497943310, 14.4478760402, 1.90424390124
1497943314, 14.5821287648, 2.20425610312
1497943315, 14.731422574, 2.4658674398
1497943316, 14.9107324095, 2.67239315765
1497943317, 15.0996154143, 2.85812813432
1497943318, 15.3024294543, 3.02866151316
1497943319, 15.5093100675, 3.17785479435
1497943320, 15.7350681952, 3.29551799671
1497943321, 15.968909494, 3.39231620331
1497943322, 16.2234683017, 3.46061012883
1497943323, 16.4905499196, 3.49971626312
1497943325, 16.7607114121, 3.53761933419
1497943327, 17.0444983277, 3.5369146752
1497943327, 17.112373557, 3.52029181755
1497943328, 17.3181912481, 3.42352772139
1497943329, 17.3908513645, 3.37141800957
1497943330, 17.4475618772, 3.31372725907
1497943331, 17.5476051777, 3.16672398198
1497943331, 17.5894220452, 3.03535134234
1497943332, 17.6140814364, 2.85405826286
