b5,1501215632377,-0.1366298677137032E-1,0.3626476399237841E-1,147
b5,1501215609464,-0.16689228324468964E-3,0.1979858626035122E-1,147
b5,1501215612667,0.11161556382867396E-2,0.13760820327469666E-1,147
b2,1501215603623,-0.23754349356806922E-1,0.3542315668196216E-1,147
b2,1501215604675,-0.3223424950136124E-1,0.3539095750057945E-1,147
b6,1501215605719,-0.470897347832209E-2,0.1890407542469014E-1,147
b5,1501215605719,-0.14517504340401319E-1,0.2498597942304566E-1,147
b6,1501215607325,-0.23211716170706515E-1,0.29589126765043845E-1,147
b3,1501215638197,-0.2726444890420578E-1,0.3902007558896676E-1,147
b6,1501215622811,-0.23588457419545537E-1,0.36202809741574665E-1,147
b1,1501215633447,-0.1768308868145195E-1,0.27841967008040272E-1,147
b6,1501215623884,-0.11715477358296821E-1,0.33022165362889565E-1,147
b3,1501215626016,-0.18838193162275637E-1,0.3292348823133807E-1,147
b5,1501215615881,0.18241457437549726E-2,0.17179773804032027E-1,147
b6,1501215616414,-0.277573277378753E-1,0.3163419603358774E-1,147
b5,1501215682606,-0.436313389252159E-2,0.30773536640798325E-1,147f
b3,1501215676767,-0.339970590280067E-1,0.3477226377382815E-1,147
b5,1501215687384,-0.16114749370428415E-1,0.45622452989276294E-1,147
b3,1501215688444,-0.19925896036747884E-1,0.29179517908747593E-1,147
b3,1501215666211,-0.2511413608678294E-1,0.3131878985927151E-1,147
b3,1501215656190,-0.3262550518309887E-1,0.3465080776759418E-1,147
b2,1501215689496,-0.3301409393701081E-1,0.4226972298643697E-1,147
b2,1501215724585,-0.26467600139215904E-1,0.29890454091758962E-1,147
b1,1501215728303,-0.2365671790468282E-1,0.20493590009376877E-1,147
b1,1501215730425,-0.26859288338194183E-1,0.2381477943396589E-1,147
b3,1501215730425,-0.2844394320665712E-1,0.3637353936066114E-1,147
b3,1501215732545,-0.3029646394697109E-1,0.4212908896813839E-1,147
b2,1501215699543,-0.15684963641799405E-1,0.26784883239445282E-1,147
b5,1501215700592,-0.29763097752625207E-1,0.441827654991249E-1,147
b3,1501215701667,-0.3307288234281742E-1,0.4552174223165566E-1,147
b3,1501215702206,-0.3786359034105664E-1,0.37570436357936034E-1,147
b2,1501215697926,-0.2409598311555337E-1,0.4271357085221563E-1,147
b3,1501215716571,-0.18963505673584544E-1,0.19897085057185758E-1,147
b2,1501215712317,-0.9527102759206355E-2,0.29200088247514553E-1,147
b3,1501215713370,-0.26088303182229305E-1,0.2899163933353376E-1,147
b3,1501215738336,-0.23686032022590495E-1,0.3487586416707954E-1,147
b2,1501215759495,-0.32136199038711837E-1,0.4034534487502192E-1,147
b5,1501215769586,-0.26819172472818658E-1,0.37388349595910586E-1,147
b2,1501215742594,-0.232301724173328E-1,0.4434115815326673E-1,147
b3,1501215766925,-0.16338910616567722E-1,0.2643732714446776E-1,147
b1,1501215768530,-0.1889666670242771E-1,0.10655922795734362E-1,147
b3,1501215775433,-0.11812860856640958E-1,0.4294414364587609E-2,147
b4,1501215780754,-0.25840159431874562E-1,0.14613416286919971E-1,147
b3,1501215782874,-0.24851369649853867E-1,0.2892816211187435E-1,147
b1,1501215755755,-0.29032620672235113E-1,0.2902597457827392E-1,147
b2,1501215758426,-0.26482973392979513E-1,0.42680710972100404E-1,147
b3,1501215752082,-0.13447382147255552E-1,0.15414041833987906E-1,147
b4,1501215822912,-0.2776169572008352E-1,0.1216212769191789E-1,147
b3,1501215822912,-0.2585554931263846E-1,0.28941322853964967E-1,147
b3,1501215826684,-0.24881756326044425E-1,0.28463519692069925E-1,147
b2,1501215790369,-0.3200622586778096E-1,0.36368183487064186E-1,147
b2,1501215806411,-0.29250989120050072E-1,0.393727025511462E-1,147
b3,1501215807468,-0.1325141082677671E-1,0.788251247864502E-2,147
b1,1501215785042,-0.2838880390275124E-1,0.17548019634243555E-1,147
b5,1501215785042,-0.33988312532474196E-1,0.3744145862122474E-1,147
b3,1501215786101,-0.14009847260333705E-1,0.12830136600474988E-1,147
b4,1501215786638,-0.21052319104425263E-1,0.41834691192703805E-2,147
b6,1501215818650,-0.22311240534900266E-1,0.35987055231894584E-1,147
b3,1501215811733,-0.2133318230963813E-1,0.23792134932537026E-1,147
b6,1501215812786,-0.24386025284266876E-1,0.3334457144058767E-1,147
b4,1501215814393,-0.2460092966208638E-1,0.7948836998619141E-2,147
b4,1501215801591,-0.18751986709315157E-1,-0.28668913081280984E-2,147
b5,1501215802668,-0.7978304892320102E-2,0.18554014879411034E-1,147
b6,1501215846950,-0.30872983981913085E-1,0.3093918651608895E-1,147
b4,1501215855442,-0.23968491706210432E-1,0.3451843475810934E-1,147
b3,1501215859698,-0.2219722049273238E-1,0.30131964255242522E-1,147
b3,1501215836820,-0.23260873885668016E-1,0.3292686266628521E-1,147
b1,1501215837888,-0.288542656045086E-1,0.20579597307418984E-1,147
b5,1501215837888,-0.14315346426559915E-1,0.39968345470760995E-1,147
b1,1501215860762,-0.24378345034153023E-1,0.3335565250363379E-1,147
b1,1501215830405,-0.3709582735860655E-1,0.31052964758254763E-1,147
b1,1501215832016,-0.26359529186566737E-1,0.2596183274187009E-1,147
b2,1501215865550,-0.14609101657782536E-1,0.3755139813783606E-1,147
b4,1501215869836,-0.17447777699362604E-1,0.6615309280764121E-2,147
b4,1501215853356,-0.18487899379296954E-1,0.15314607729633205E-1,147
b4,1501215884734,-0.27468052903191494E-1,0.18512760238433717E-1,147
b2,1501215899062,-0.1862712647950805E-1,0.26179446444224513E-1,147
b2,1501215916618,-0.24001753527196107E-1,0.4334460118348202E-1,147
b3,1501215878863,-0.6524649816509083E-2,0.4634185238918947E-2,147
b5,1501215878863,-0.2901095666852007E-1,0.37125712861364825E-1,147
b2,1501215893764,-0.1803763943354832E-1,0.3028137618738254E-1,147
b6,1501215893764,-0.18199998428699828E-1,0.2961051244625217E-1,147
b5,1501215920840,-0.23309842289115486E-1,0.4666092018151036E-1,147
b5,1501215921909,-0.3097761900348309E-1,0.4568749844741701E-1,147
b3,1501215925080,-0.2453769763470464E-1,0.2044859214891715E-1,147
b6,1501215925614,-0.25424944607786774E-1,0.3346199202210277E-1,147
b2,1501215927751,-0.2507812050876679E-1,0.3739253203005525E-1,147
b2,1501215929888,-0.1845462616753881E-1,0.4041106090290225E-1,147
b2,1501215937328,-0.9966277294118637E-2,0.3061822593821054E-1,147
b6,1501215962894,-0.2035568848018996E-1,0.3742970165109779E-1,147
b2,1501215966018,-0.27009136858410054E-1,0.37456316638666484E-1,147
b4,1501215943229,-0.28371518443395007E-1,0.1440497370013551E-1,147
b2,1501215960232,-0.19007249360090038E-1,0.28303228968366317E-1,147
b4,1501215947488,-0.2789703570573253E-1,0.18051114009403006E-1,147
b4,1501215949064,-0.28236147501028687E-1,0.1394781854231546E-1,147
b3,1501215951207,-0.232927528796244E-1,0.30709250275138638E-1,147
b1,1501215967622,-0.3428425397126002E-1,0.2979976194053743E-1,147
b5,1501215969730,-0.297744965706733E-1,0.4670738948894976E-1,147
b2,1501215978757,-0.3266700279227269E-1,0.3887856950436695E-1,147
b3,1501215979830,-0.8695004118054277E-2,0.19420409663985866E-1,147
b4,1501215972907,-0.3577048953960902E-1,0.2559459418960791E-1,147
b4,1501215976078,-0.34771597354781254E-1,0.2392401280400629E-1,147
b1,1501216032124,-0.28610499626102377E-2,0.23648581584925035E-2,147
b4,1501216041211,-0.2963168855333736E-1,0.22315069031382983E-1,147
b4,1501216017215,-0.27585825677661147E-1,0.20038299796242293E-1,147
b3,1501216017215,-0.16033250928568707E-1,0.3484652259428439E-1,147
b1,1501216025226,-0.3132520754166507E-1,0.19561062396317008E-1,147
b1,1501216026288,-0.2384194886024952E-1,0.7876421044661375E-2,147
b4,1501216026830,-0.32334683397341246E-1,0.3167125730952286E-1,147
b2,1501216048094,-0.26799361489241724E-1,0.31629414996462886E-1,147
b1,1501216051772,-0.31167125977315413E-1,0.26096095650225696E-1,147
b6,1501216078237,-0.19012168225023114E-1,0.329679211831444E-1,147
b3,1501216080356,-0.1115660380570273E-1,0.12719373412432716E-1,147
b1,1501216080897,-0.2608815021041894E-1,0.3238988551471072E-1,147
b4,1501216081429,-0.2567541501829419E-1,0.16987508230584345E-1,147
b6,1501216085159,-0.3050186232338707E-1,0.42438094278982194E-1,147
b2,1501216085701,-0.24238943169291947E-1,0.25354236947726448E-1,147
b6,1501216098474,-0.2115295083436644E-1,0.3416061002320832E-1,147
b2,1501216101163,-0.2546286270124699E-1,0.3885623561295342E-1,147
b1,1501216076105,-0.25564079770460095E-1,0.22514860624402586E-1,147
b4,1501216088360,-0.30622096895116167E-1,0.20212497046899612E-1,147
b4,1501216090503,-0.21453548703808747E-1,0.8847636934943219E-2,147
b2,1501216095300,-0.3531141108476933E-1,0.30151149950898157E-1,147
